Student's First name,Student's Last name,Username,Password,Class key
Perf Child 1401,Test,perfchild_act_0410_s1_1401,Compro11,8iog-4N9K
Perf Child 1402,Test,perfchild_act_0410_s1_1402,Compro11,M8VP-d6dr
Perf Child 1403,Test,perfchild_act_0410_s1_1403,Compro11,hbrw-sbh2
Perf Child 1404,Test,perfchild_act_0410_s1_1404,Compro11,3G9a-We94
Perf Child 1405,Test,perfchild_act_0410_s1_1405,Compro11,vy28-6pPL
Perf Child 1406,Test,perfchild_act_0410_s1_1406,Compro11,u68V-mbyo
Perf Child 1407,Test,perfchild_act_0410_s1_1407,Compro11,Nmo8-ozNK
Perf Child 1408,Test,perfchild_act_0410_s1_1408,Compro11,zjeQ-6Pnx
Perf Child 1409,Test,perfchild_act_0410_s1_1409,Compro11,6u3V-TueW
Perf Child 1410,Test,perfchild_act_0410_s1_1410,Compro11,p6nL-YGMr
Perf Child 1411,Test,perfchild_act_0410_s1_1411,Compro11,XeR9-sQ7d
Perf Child 1412,Test,perfchild_act_0410_s1_1412,Compro11,nc7g-Jtcq
Perf Child 1413,Test,perfchild_act_0410_s1_1413,Compro11,9DQZ-Xd8y
Perf Child 1414,Test,perfchild_act_0410_s1_1414,Compro11,zUai-vE47
Perf Child 1415,Test,perfchild_act_0410_s1_1415,Compro11,kLVo-9qsg
Perf Child 1416,Test,perfchild_act_0410_s1_1416,Compro11,aq9A-QH7W
Perf Child 1417,Test,perfchild_act_0410_s1_1417,Compro11,MdQ3-V7ZN
Perf Child 1418,Test,perfchild_act_0410_s1_1418,Compro11,32f2-xpYh
Perf Child 1419,Test,perfchild_act_0410_s1_1419,Compro11,4mB9-b4Ke
Perf Child 1420,Test,perfchild_act_0410_s1_1420,Compro11,c8Km-th2n
Perf Child 1421,Test,perfchild_act_0410_s1_1421,Compro11,29E7-HyUd
Perf Child 1422,Test,perfchild_act_0410_s1_1422,Compro11,V36b-7kZ3
Perf Child 1423,Test,perfchild_act_0410_s1_1423,Compro11,6WK6-zbiB
Perf Child 1424,Test,perfchild_act_0410_s1_1424,Compro11,3kMX-vCWL
Perf Child 1425,Test,perfchild_act_0410_s1_1425,Compro11,yT2i-eVGT
Perf Child 1426,Test,perfchild_act_0410_s1_1426,Compro11,NizM-mCqy
Perf Child 1427,Test,perfchild_act_0410_s1_1427,Compro11,v328-jCV2
Perf Child 1428,Test,perfchild_act_0410_s1_1428,Compro11,QxD7-KMqt
Perf Child 1429,Test,perfchild_act_0410_s1_1429,Compro11,3Q8v-8j36
Perf Child 1430,Test,perfchild_act_0410_s1_1430,Compro11,8Ne7-Q3X3
Perf Child 1431,Test,perfchild_act_0410_s1_1431,Compro11,eX4v-TKWk
Perf Child 1432,Test,perfchild_act_0410_s1_1432,Compro11,we8Y-4f6y
Perf Child 1433,Test,perfchild_act_0410_s1_1433,Compro11,4Vj9-ktN7
Perf Child 1434,Test,perfchild_act_0410_s1_1434,Compro11,BX4y-vR67
Perf Child 1435,Test,perfchild_act_0410_s1_1435,Compro11,3dq7-Gwxp
Perf Child 1436,Test,perfchild_act_0410_s1_1436,Compro11,Jsv2-DMgt
Perf Child 1437,Test,perfchild_act_0410_s1_1437,Compro11,9mw9-xHYU
Perf Child 1438,Test,perfchild_act_0410_s1_1438,Compro11,8eYV-NriP
Perf Child 1439,Test,perfchild_act_0410_s1_1439,Compro11,W436-4WKN
Perf Child 1440,Test,perfchild_act_0410_s1_1440,Compro11,2pkg-if4W
Perf Child 1441,Test,perfchild_act_0410_s1_1441,Compro11,J84V-CsJ6
Perf Child 1442,Test,perfchild_act_0410_s1_1442,Compro11,w68k-4K8T
Perf Child 1443,Test,perfchild_act_0410_s1_1443,Compro11,4HnK-G8oa
Perf Child 1444,Test,perfchild_act_0410_s1_1444,Compro11,n4kh-Qo8P
Perf Child 1445,Test,perfchild_act_0410_s1_1445,Compro11,CE4R-Lsgb
Perf Child 1446,Test,perfchild_act_0410_s1_1446,Compro11,K2f2-4BvH
Perf Child 1447,Test,perfchild_act_0410_s1_1447,Compro11,47vU-67G6
Perf Child 1448,Test,perfchild_act_0410_s1_1448,Compro11,Jp2m-G4RG
Perf Child 1449,Test,perfchild_act_0410_s1_1449,Compro11,c4kd-Nv43
Perf Child 1450,Test,perfchild_act_0410_s1_1450,Compro11,6CfC-ArTw
Perf Child 1451,Test,perfchild_act_0410_s1_1451,Compro11,Eyq4-Kchg
Perf Child 1452,Test,perfchild_act_0410_s1_1452,Compro11,jtqh-niGf
