std_1607933506378_16,da719104-4827-4d2b-9284-058b3e544931,tch_20201214-133320_16
std_1607933518433_17,ca414137-a2b6-48e3-b12c-d9f464607cd1,tch_20201214-133320_17
std_1607933369358_14,a672ff57-e215-49b5-be75-87c4af524f4c,tch_20201214-133320_14
std_1607933382227_15,fcfe04f8-6d09-4ef7-b962-2b8d00da7f4b,tch_20201214-133320_15
std_1607933294625_13,5c699646-d628-4c04-9aba-28c6991f608c,tch_20201214-133320_13
std_1607933456688_16,9df9ed7a-54d2-4273-bb5c-91c66aed4717,tch_20201214-133320_16
std_1607933473595_17,f016dd47-8cbf-444e-a4f3-1e0aee4c8f4b,tch_20201214-133320_17
std_1607933316342_14,b3fa60ce-29f9-4b43-914c-4dd0ec0b07a3,tch_20201214-133320_14
std_1607933546590_18,b144c56f-5705-4f61-ad03-0537570848f3,tch_20201214-133320_18
std_1607933333229_15,0dadc323-c6bb-4169-a005-caa1e3fe1a98,tch_20201214-133320_15
std_1607933409529_16,a69b8bde-426a-413b-aa78-48182f6a6aff,tch_20201214-133320_16
std_1607933564124_19,2044014a-47a8-4856-88d4-638a2e44b4cd,tch_20201214-133320_19
std_1607933431816_17,e52cebed-180b-42e0-80f3-b1f70884f20a,tch_20201214-133320_17
std_1607933501658_18,5985d752-780b-4971-aedb-235c173c9e3e,tch_20201214-133320_18
std_1607933581027_20,5e37d719-ebe3-4351-b165-670c81a0c55b,tch_20201214-133320_20
std_1607933516853_19,b4e98b3b-d776-4708-9222-65d4c1dd8e9d,tch_20201214-133320_19
std_1607933358896_16,fef45a79-bacf-4a7c-b726-05ddc715a7e2,tch_20201214-133320_16
std_1607933380736_17,ef1f5169-2455-4598-a1e0-07160844f203,tch_20201214-133320_17
std_1607933448578_18,fdaa2efc-3e97-4f66-b9e6-9088c33cf898,tch_20201214-133320_18
std_1607933599898_21,64312d45-c7aa-4559-a2cd-23caff26f401,tch_20201214-133320_21
std_1607933538028_20,08e27897-895b-4b7d-b5d2-f1fefb427900,tch_20201214-133320_20
std_1607933465166_19,681093f7-1bd2-4f3f-b042-b6a035d2f9df,tch_20201214-133320_19
std_1607933622136_22,02e59d1b-c136-4ed0-a8eb-62dd9b04b838,tch_20201214-133320_22
std_1607933553135_21,ddec9dd4-e157-4b25-b8ae-5acedc31f0c2,tch_20201214-133320_21
std_1607933394706_18,3d4b0464-36c1-45e7-85a8-70d31d6dd715,tch_20201214-133320_18
std_1607933487793_20,9d37ea91-4f8f-441a-af0d-200ecb31a218,tch_20201214-133320_20
std_1607933416525_19,c19db031-7892-48cf-b0a1-f69322ccd031,tch_20201214-133320_19
std_1607933645709_23,9ca79f48-ee0c-4d45-8bc0-11b77fb13942,tch_20201214-133320_23
std_1607933575112_22,d02816c2-a602-4043-96b2-6410363b1ea3,tch_20201214-133320_22
std_1607933504536_21,d19a5a59-ff64-4ef5-a3d2-5a7cf92748a4,tch_20201214-133320_21
std_1607933439678_20,a3972a14-d392-4d72-8eb1-19f40eb6c9b7,tch_20201214-133320_20
std_1607933658713_24,2b895869-c542-438d-9251-f175c18623a1,tch_20201214-133320_24
std_1607933596177_23,ae78d046-1c54-4c82-878d-d0d536576564,tch_20201214-133320_23
std_1607933453067_21,311dd250-0c6e-4aae-b77d-23cb57e047c4,tch_20201214-133320_21
std_1607933525782_22,d397d7c7-6c6e-4e73-b079-cc7783b4b2bb,tch_20201214-133320_22
std_1607933688243_25,717c8a70-2b9c-4f26-9b5b-13d82b8ee151,tch_20201214-133320_25
std_1607933616425_24,d1a073a5-009d-401b-ae1e-5a1f170ec583,tch_20201214-133320_24
std_1607933539251_23,50c86027-e178-4ab2-8b4f-5914b583153e,tch_20201214-133320_23
std_1607933703999_26,af90904e-832d-4d7d-bfed-484c55ded9d6,tch_20201214-133320_26
std_1607933478337_22,3de4513f-de15-47b9-8139-eb52011324b7,tch_20201214-133320_22
std_1607933632124_25,f708dd1c-cb6d-4408-8889-7124aa195df4,tch_20201214-133320_25
std_1607933561544_24,99c4a9fb-a46e-4bad-84f2-019f7d6ffcd6,tch_20201214-133320_24
std_1607933720444_27,51e8dd08-b8d4-419b-bc09-224d0e75c55e,tch_20201214-133320_27
std_1607933494718_23,00dac34b-b92b-45d0-b43a-e855ade2d635,tch_20201214-133320_23
std_1607933649890_26,f18fc1f1-f885-4e9a-b995-c56ff8ab992d,tch_20201214-133320_26
std_1607933583681_25,38fd4b4e-d5eb-49f7-9517-23b4e69fa7ee,tch_20201214-133320_25
std_1607933749725_28,e0c47b74-3e11-45bd-aa08-b2a85366eadb,tch_20201214-133320_28
std_1607933516585_24,f1d6a5cb-a86a-4c0a-812a-cd46aa62cee5,tch_20201214-133320_24
std_1607933673828_27,92f1229f-743c-49f9-920b-d25d5a5f5933,tch_20201214-133320_27
std_1607933604425_26,d7c9bbaf-75f2-40a4-8c28-ced44fa1d581,tch_20201214-133320_26
std_1607933757644_29,8b8f4e0f-8a94-43a8-aae5-2085f130d00a,tch_20201214-133320_29
std_1607933531631_25,1672c728-9071-4a30-8530-66626406b552,tch_20201214-133320_25
std_1607933705441_28,3dc4e1ca-6cd6-4ae4-8923-8a469c87aa13,tch_20201214-133320_28
std_1607933628605_27,7dd2a586-f310-49d7-a1f5-92713e17216e,tch_20201214-133320_27
std_1607933555906_26,7a71d8d6-ec16-4817-9110-2b95f6ac9a70,tch_20201214-133320_26
std_1607933792291_30,0fc384d8-b23c-48d7-940c-c923f1cd6243,tch_20201214-133320_30
std_1607933712687_29,1489866c-0fc4-4504-9581-f8c0efb9d70e,tch_20201214-133320_29
std_1607933650321_28,e8a436e7-835e-4c99-8fc0-69e462c5a164,tch_20201214-133320_28
std_1607933577746_27,81cf07e8-934e-4a2f-b2f5-00f23792935f,tch_20201214-133320_27
std_1607933741845_30,0969990d-34e0-4b73-b429-6cfd3f643a7d,tch_20201214-133320_30
std_1607933661651_29,c9787943-8494-4096-b6d3-3c6c42143b65,tch_20201214-133320_29
std_1607933809442_31,08169781-cafb-406e-b71c-ab1a3cc55f71,tch_20201214-133320_31
std_1607933594461_28,9daf42de-db6b-43ff-be28-d32e4779429d,tch_20201214-133320_28
std_1607933819095_32,34138c1a-0e4c-4bce-ab54-fc92c7e47fa1,tch_20201214-133320_32
std_1607933696306_30,e7131e50-4588-4ea7-9a85-4affb9a2de52,tch_20201214-133320_30
std_1607933614956_29,2f5c63a9-3450-46c3-b124-bbfe65992e22,tch_20201214-133320_29
std_1607933758088_31,4e8b05b9-5c33-4e98-90f2-6f6a1bfe7664,tch_20201214-133320_31
std_1607933846335_33,074786a3-bf6a-4e62-88f2-ee7a69075e3f,tch_20201214-133320_33
std_1607933769394_32,39dd7e1d-1b8f-4c0d-add4-f3b8c70c2a60,tch_20201214-133320_32
std_1607933709617_31,a7c47e7b-5f83-4e08-ab19-2ab5d5dba3f6,tch_20201214-133320_31
std_1607933644817_30,261b46d9-b2e3-41b8-958b-d26756bd3346,tch_20201214-133320_30
std_1607933865024_34,fea978bb-3797-481d-89fc-3809417083b5,tch_20201214-133320_34
std_1607933797963_33,54fb82c7-d084-44be-8740-7dd802d4fba5,tch_20201214-133320_33
std_1607933725973_32,ca058658-b15e-469d-9ddd-7cbaa4fe3bf2,tch_20201214-133320_32
std_1607933888880_35,c864f16b-c7ea-46b4-b905-20484e2dbdb4,tch_20201214-133320_35
std_1607933657289_31,694e028b-8052-40c5-9400-ca6c450df75f,tch_20201214-133320_31
std_1607933816359_34,b9fbad47-f985-4fe3-a3cd-984d0dcb9fc5,tch_20201214-133320_34
std_1607933747225_33,fcf5fb89-b3d5-4cbc-86a7-e4c67800499c,tch_20201214-133320_33
std_1607933675572_32,832f2ab1-649b-4393-935c-4ddd273ec628,tch_20201214-133320_32
std_1607933908792_36,18075de0-153b-40cb-82a8-7fb24073e4c1,tch_20201214-133320_36
std_1607933770940_34,25a99d39-8def-4cfc-b52d-7f313d83c977,tch_20201214-133320_34
std_1607933834098_35,24d04ffa-c3db-4b66-b0e5-6f00e0374d3e,tch_20201214-133320_35
std_1607933928859_37,75cb4cb7-7c91-45ea-bd7b-d40836f44565,tch_20201214-133320_37
std_1607933699327_33,3677d312-8aa6-4cbb-97a1-5cd97ebe43c8,tch_20201214-133320_33
std_1607933858906_36,a94961fb-902b-45e5-82c1-89c13af6e6ad,tch_20201214-133320_36
std_1607933783445_35,ed02293e-ef6f-4564-a298-7bd7acb297ea,tch_20201214-133320_35
std_1607933715823_34,36abc5c9-d4e4-4f20-a0a4-e33dbc8c00a5,tch_20201214-133320_34
std_1607933947805_38,b9384e40-0075-4489-a546-582f62d40470,tch_20201214-133320_38
std_1607933881537_37,a22c0371-5704-4fc9-a240-d50b84b59db4,tch_20201214-133320_37
std_1607933805877_36,e40a44f1-0731-469f-b9a2-3e3f8c5c4458,tch_20201214-133320_36
std_1607933736243_35,81ba7151-8b1a-45b3-ab79-3787a88ad0eb,tch_20201214-133320_35
std_1607933977170_39,613c35d7-d415-484f-a80a-455be1a171b3,tch_20201214-133320_39
std_1607933892114_38,a0b5b429-12bc-4948-8fd8-2b1a8668640e,tch_20201214-133320_38
std_1607933825910_37,2a12f9b8-e014-49b9-a038-79a60cf241a1,tch_20201214-133320_37
std_1607933758566_36,cbbd86b5-f430-4c8b-a641-100ad4e9316f,tch_20201214-133320_36
std_1607933984495_40,055402df-4ef9-403d-a689-26f730458e51,tch_20201214-133320_40
std_1607933848171_38,6d3627ae-e81a-49e8-803f-8f183d4f874e,tch_20201214-133320_38
std_1607933778785_37,635a05d6-5538-4e00-b2a3-42c08c10e2b4,tch_20201214-133320_37
std_1607934005039_41,3fa5fe57-4bc5-426a-b02f-639a08869ac1,tch_20201214-133320_41
std_1607933924542_39,6ea75399-be7e-4db8-a6e6-7bc60c4b8176,tch_20201214-133320_39
std_1607933931459_40,27db7283-dedb-43cf-80d2-d4b46b0611a4,tch_20201214-133320_40
std_1607934014253_42,c463a5d3-5e33-4099-ba29-2ba9c4cc1565,tch_20201214-133320_42
std_1607933872797_39,099db110-5225-4fcb-92f6-643972678f36,tch_20201214-133320_39
std_1607933797044_38,c89e01b1-f510-4852-9fa0-c5027bbcfb3e,tch_20201214-133320_38
std_1607933952011_41,9252b87f-cb80-4c3f-b04e-892ad651fc72,tch_20201214-133320_41
std_1607933883887_40,70428d9e-aa74-49c1-8eca-18cc606add6b,tch_20201214-133320_40
std_1607933966754_42,e656aadd-0a27-4974-8066-db1e62d6933c,tch_20201214-133320_42
std_1607934052540_43,fac1adc1-a44c-4b93-9488-41a3d971faed,tch_20201214-133320_43
std_1607933823150_39,cc2fc34d-fb46-4c0a-8908-7496430ee95b,tch_20201214-133320_39
std_1607933907221_41,a3bad5f1-cb6d-42c8-86f6-4a576c1feb5c,tch_20201214-133320_41
std_1607933839757_40,7738dec1-b002-4bff-88ac-499a1f639d87,tch_20201214-133320_40
std_1607934066223_44,5485797f-23df-4c1f-a32f-d526585a898d,tch_20201214-133320_44
std_1607933916994_42,95f1862c-f8a4-4467-8416-1732b688f451,tch_20201214-133320_42
std_1607934003593_43,accf2138-3e7a-43b8-8f94-1718f519331b,tch_20201214-133320_43
std_1607933856260_41,185c4322-8008-46e8-bbf0-d76420305bfe,tch_20201214-133320_41
std_1607934095832_45,68bd5179-78c2-4476-8858-51853e059c6f,tch_20201214-133320_45
std_1607934019174_44,39e655b4-bccc-4c36-a2c2-3ba4d07aff91,tch_20201214-133320_44
std_1607933871273_42,5d04a1ef-c036-4575-893d-94dd91be8c93,tch_20201214-133320_42
std_1607933947095_43,9c64b5d9-d6fe-4ac8-9255-ff1a6039f483,tch_20201214-133320_43
std_1607934106713_46,8ee08be4-301c-44c2-9966-71ce29690a0c,tch_20201214-133320_46
std_1607933971433_44,e583c8f8-ff77-4f4c-a0f1-5b617822d31b,tch_20201214-133320_44
std_1607934037935_45,f0e22ed7-fdb0-4d15-ab74-8697121c3c94,tch_20201214-133320_45
std_1607933898130_43,0b289816-5d63-4fff-a26b-92b2f7d2e09c,tch_20201214-133320_43
std_1607934138932_47,b09db127-7ab8-430a-8f48-40e0a96a92b7,tch_20201214-133320_47
std_1607934056812_46,c863b079-99d8-4aef-9016-69fca2c9edf6,tch_20201214-133320_46
std_1607933919866_44,edc479a1-de83-47a4-ac43-1233cdb848ea,tch_20201214-133320_44
std_1607933985002_45,558f68a9-122e-4afd-8af5-6b28136f1a3b,tch_20201214-133320_45
std_1607934148443_48,2117d5e2-c5fa-4247-b1a9-5bf3c7fb33dc,tch_20201214-133320_48
std_1607934004102_46,1cd37dac-bb40-4634-8f41-ef92185dd645,tch_20201214-133320_46
std_1607934092665_47,f79a6ef9-8253-4a93-94c2-4dc9e251a439,tch_20201214-133320_47
std_1607934174486_49,ee7f1d2c-60c0-4932-90cb-84a2613e1791,tch_20201214-133320_49
std_1607933939617_45,9ecb77ce-8f59-4df7-a861-0b39197d8c3f,tch_20201214-133320_45
std_1607934097888_48,4d6a9690-9f6d-4dde-bf78-33d151eff507,tch_20201214-133320_48
std_1607934034576_47,64f49b0c-923d-48b7-9a26-653d2504466f,tch_20201214-133320_47
std_1607933959189_46,4e101c9a-970b-4983-83d2-2866b6388023,tch_20201214-133320_46
std_1607934191787_50,7d29ce38-c747-476e-8daa-01aa5beb4903,tch_20201214-133320_50
std_1607934126226_49,eb174fa8-246c-4ea4-83d4-aeb3c4e8c516,tch_20201214-133320_49
std_1607934046697_48,09f73309-2590-4338-89b0-978b056e4fc9,tch_20201214-133320_48
std_1607934203472_51,10689da4-2bd8-44f7-b801-0c714892bb8d,tch_20201214-133320_51
std_1607933985934_47,fd63443a-1809-470b-8dac-800db2d67024,tch_20201214-133320_47
std_1607934140966_50,937fbb49-4f97-448a-9eea-e6076401e3f5,tch_20201214-133320_50
std_1607934074807_49,5e4f62d1-4b4b-40cb-8a3a-1157be3fae57,tch_20201214-133320_49
std_1607934001249_48,507cb036-1c40-4ece-950b-20f7ecb045c6,tch_20201214-133320_48
std_1607934159686_51,64b3ca72-edfd-47e5-8858-870a52684c0e,tch_20201214-133320_51
std_1607934230291_52,033c8963-0bcb-48f6-85ab-040e05e6ba5c,tch_20201214-133320_52
std_1607934090746_50,57caecce-0fc5-483d-967f-85be6228432b,tch_20201214-133320_50
std_1607934024965_49,bdddb110-ded4-465b-9eee-3789a7d23cb6,tch_20201214-133320_49
std_1607934246095_53,683c6043-4177-4d8f-bb15-7756b5b58273,tch_20201214-133320_53
std_1607934180674_52,4730833d-fc1f-4ebb-8c35-03c2039c1923,tch_20201214-133320_52
std_1607934106794_51,20ba0593-d92f-4598-83da-6ba24c0f5314,tch_20201214-133320_51
std_1607934042318_50,53c235fe-1217-481e-91e6-3eb5de229e68,tch_20201214-133320_50
std_1607934276267_54,48c224b0-513e-4385-92d6-3c568dc2b853,tch_20201214-133320_54
std_1607934195544_53,76fa8e2b-d7a5-4e20-aed3-58f96ab32cac,tch_20201214-133320_53
std_1607934131967_52,149f3fdc-e22c-4096-950d-06e323c3fc7b,tch_20201214-133320_52
std_1607934056902_51,fd31562e-f799-4bb7-9f42-3fdf17dd587b,tch_20201214-133320_51
std_1607934287839_55,170e2fc4-a199-494f-a7f6-381667bcfacd,tch_20201214-133320_55
std_1607934295872_56,5e8d96e4-98f7-490b-b7dc-16e49d68e4d0,tch_20201214-133320_56
std_1607934225540_54,141bf664-5e74-4bbf-9a02-a2b05c7c050a,tch_20201214-133320_54
std_1607934146309_53,69cd4b52-da4e-4de9-9d4e-c2a3cd2b5984,tch_20201214-133320_53
std_1607934084741_52,d302c712-459e-4663-b2be-a081a79a778e,tch_20201214-133320_52
std_1607934237977_55,89b49743-0cc1-4172-bd34-2be5a6aee748,tch_20201214-133320_55
std_1607934250587_56,70d41fae-d4ce-4bdd-992d-56e8b4b3a4c8,tch_20201214-133320_56
std_1607934178022_54,f49a9207-612e-443c-b5db-7e5594bd811a,tch_20201214-133320_54
std_1607934095354_53,e6366b39-6140-4e5e-9ae8-4cb44dded04b,tch_20201214-133320_53
std_1607934340112_57,0e16ccdd-d879-478e-946c-8b3b446f2dcd,tch_20201214-133320_57
std_1607934342649_58,1a1d546e-7ec8-4e8a-8223-785e0f46a7d9,tch_20201214-133320_58
std_1607934189584_55,a99c6277-834d-46e3-b1a7-3b8866854d36,tch_20201214-133320_55
std_1607934204138_56,40f54068-5578-4ffd-a80a-dbb6a562e2ae,tch_20201214-133320_56
std_1607934127978_54,80ffa20f-7f7a-4426-bf88-5815cf9d3a62,tch_20201214-133320_54
std_1607934367972_59,98379bdf-8bb7-4770-8be5-6b46299f8726,tch_20201214-133320_59
std_1607934284713_57,2e056e79-70e0-4d9f-a1f4-f870cd7266b3,tch_20201214-133320_57
std_1607934294914_58,7f481acb-bb26-4e26-b629-720436a71607,tch_20201214-133320_58
std_1607934143944_55,da138a5b-b8b3-4be9-b6a5-f14451e56404,tch_20201214-133320_55
std_1607934156248_56,1f0381d8-4764-49af-8ca5-edce8ad8a35e,tch_20201214-133320_56
std_1607934378593_60,ebec4b7b-9f83-4354-ad7a-0888796d365a,tch_20201214-133320_60
std_1607934318646_59,317618eb-80fa-43bb-9a02-90e2aa566eec,tch_20201214-133320_59
std_1607934232762_57,5d62322f-f96c-462d-95ab-ccd334a911e1,tch_20201214-133320_57
std_1607934242951_58,3bfd440c-4c1d-4b62-a668-15476151a501,tch_20201214-133320_58
std_1607934404934_61,e03d1fca-ba36-49b7-a2ac-7a8798504b90,tch_20201214-133320_61
std_1607934331462_60,6fe09796-1309-46ee-9a71-d056bfc892d7,tch_20201214-133320_60
std_1607934416682_62,ea5f5474-ec4a-4993-887d-aecedd2e943d,tch_20201214-133320_62
std_1607934181477_57,f5d57b62-8c84-4e0f-b3e6-216de78b43be,tch_20201214-133320_57
std_1607934269157_59,dd2f5d7c-e896-49f6-98ab-4f655a4628b0,tch_20201214-133320_59
std_1607934195256_58,58ce4242-f99d-406b-a48f-683111c04362,tch_20201214-133320_58
std_1607934353612_61,42973624-0401-44e6-80d4-162550efa3d0,tch_20201214-133320_61
std_1607934283102_60,61fb5798-ce4d-445c-a291-98726abf3dec,tch_20201214-133320_60
std_1607934367302_62,9000de09-cb6e-4092-a579-f30214f9649e,tch_20201214-133320_62
std_1607934220325_59,94d3ca7d-48b4-4cd1-80c6-28c190279e19,tch_20201214-133320_59
std_1607934450661_63,55e1074e-1710-49f5-88c5-65cbf0ef6da8,tch_20201214-133320_63
std_1607934306297_61,633fbf89-dbc9-458f-a54d-3ac06339c2ad,tch_20201214-133320_61
std_1607934234955_60,e05d6850-a4b9-44c5-bf22-8382bba88d73,tch_20201214-133320_60
std_1607934320561_62,56c04f5f-8ce3-4da3-873f-5f1a6c9e4437,tch_20201214-133320_62
std_1607934475816_64,b7540d46-4fb8-464a-89de-9f02e8e4befb,tch_20201214-133320_64
std_1607934400023_63,2d53c41b-943a-4f04-aeb6-9b2559419dce,tch_20201214-133320_63
std_1607934256426_61,c6de43a3-96e3-4c84-905e-c50ebb72e6b5,tch_20201214-133320_61
std_1607934273464_62,5343376f-3040-4dce-bc89-94971d60809a,tch_20201214-133320_62
std_1607934491764_65,7a7be05b-ef90-4107-b3f4-7b8512d13754,tch_20201214-133320_65
std_1607934424049_64,7ebdad41-6c41-433d-9c68-2fc9f5a1b2c1,tch_20201214-133320_64
std_1607934347290_63,f4e1805f-9836-45bb-b22b-7f33f9cd16a2,tch_20201214-133320_63
std_1607934508867_66,cda1ecf8-be0f-46a8-bf55-1c6b753bb41e,tch_20201214-133320_66
std_1607934519509_67,bab96549-87db-457e-b6ae-1d9c934d2200,tch_20201214-133320_67
std_1607934438698_65,a71dd064-fb03-4d53-9e08-a30f98deaee0,tch_20201214-133320_65
std_1607934379234_64,abaf53a2-ee36-44b1-a4a5-395e9c5cd8ef,tch_20201214-133320_64
std_1607934295233_63,625a8558-82c2-452d-9c33-3e598aab3a84,tch_20201214-133320_63
std_1607934537565_68,c2ec4f39-0fcb-45e7-8644-9ed2d3babdac,tch_20201214-133320_68
std_1607934458352_66,e6ac69d3-b166-4f9d-a713-c279db6970f9,tch_20201214-133320_66
std_1607934475844_67,f5e4836d-b341-4e77-840b-dfe47977635d,tch_20201214-133320_67
std_1607934388051_65,fd4b603a-d73f-4da6-bedc-7dffb500ceb9,tch_20201214-133320_65
std_1607934326055_64,67fd690f-e3a7-4b98-9d21-c6df4d7214db,tch_20201214-133320_64
std_1607934561105_69,bdf895be-a44c-4e22-84f3-364eb4ea599b,tch_20201214-133320_69
std_1607934489664_68,ed2dc1ff-2ffc-48e6-b42f-cbc8452350e8,tch_20201214-133320_68
std_1607934406878_66,b2c83e04-8108-43e2-8218-e4072b4934f0,tch_20201214-133320_66
std_1607934428072_67,98b04f15-2cf5-46cd-99b4-bc09a8d64efb,tch_20201214-133320_67
std_1607934334842_65,61490d43-07ae-4368-8159-ded0c639d3bc,tch_20201214-133320_65
std_1607934517255_69,3db67c0b-ca87-4e15-933c-2e7ef4a6f564,tch_20201214-133320_69
std_1607934440407_68,50718783-e402-433a-9bc4-65c6d120b439,tch_20201214-133320_68
std_1607934377115_67,d2d76f8e-a745-4c02-afe5-6d8d81e0632f,tch_20201214-133320_67
std_1607934598850_70,c9e9c551-0056-47cf-a629-6a528fb67a16,tch_20201214-133320_70
std_1607934357005_66,f933d49a-86a7-4043-92ed-2a24e90faefe,tch_20201214-133320_66
std_1607934472384_69,ebc72c2f-11d7-4a69-8161-d7349746e13c,tch_20201214-133320_69
std_1607934611172_71,856cc2ae-b00f-4ad3-9e1b-7babd3d56969,tch_20201214-133320_71
std_1607934394117_68,b12d9bf0-8c26-4bc6-9fad-78edbac88798,tch_20201214-133320_68
std_1607934549019_70,2cdf6a07-6f2c-4835-a03c-7fc5adc513ab,tch_20201214-133320_70
std_1607934629945_72,5382d845-df3d-40b7-a5fb-8dd128eca490,tch_20201214-133320_72
std_1607934423531_69,c07b6fb7-bcb9-4fa7-b2ef-490854a68289,tch_20201214-133320_69
std_1607934560673_71,1e496aae-a8b7-46ff-ad66-f39e0f51ed0b,tch_20201214-133320_71
std_1607934497226_70,201ea303-74de-460e-92bd-a4c5d753abc1,tch_20201214-133320_70
std_1607934655798_73,b1ea0fca-717b-48a0-b107-84851a25b21b,tch_20201214-133320_73
std_1607934582142_72,c4345e90-912a-4b3c-bef5-2c799e1c89ae,tch_20201214-133320_72
