Student's First name,Student's Last name,Username,Password,Class key
Perf Child 3001,Test,perfchild_account_2712_s1_3001,Compro11,QE6y-82Jp
Perf Child 3002,Test,perfchild_account_2712_s1_3002,Compro11,6Uh8-D4bp
Perf Child 3003,Test,perfchild_account_2712_s1_3003,Compro11,K28w-pxBR
Perf Child 3004,Test,perfchild_account_2712_s1_3004,Compro11,Ci7M-NGdB
Perf Child 3005,Test,perfchild_account_2712_s1_3005,Compro11,DpX7-8uYt
Perf Child 3006,Test,perfchild_account_2712_s1_3006,Compro11,q37Z-bjUt
Perf Child 3007,Test,perfchild_account_2712_s1_3007,Compro11,vYd8-WHtY
Perf Child 3008,Test,perfchild_account_2712_s1_3008,Compro11,4bDU-9rtX
Perf Child 3009,Test,perfchild_account_2712_s1_3009,Compro11,9k94-QcMo
Perf Child 3010,Test,perfchild_account_2712_s1_3010,Compro11,j49g-Dd9c
Perf Child 3011,Test,perfchild_account_2712_s1_3011,Compro11,GD8o-BFqP
Perf Child 3012,Test,perfchild_account_2712_s1_3012,Compro11,R2Kx-29F3
Perf Child 3013,Test,perfchild_account_2712_s1_3013,Compro11,RG32-ZtQ9
Perf Child 3014,Test,perfchild_account_2712_s1_3014,Compro11,B6FB-ceJk
Perf Child 3015,Test,perfchild_account_2712_s1_3015,Compro11,BE9z-y9D6
Perf Child 3016,Test,perfchild_account_2712_s1_3016,Compro11,4T74-i9m2
Perf Child 3017,Test,perfchild_account_2712_s1_3017,Compro11,rP37-P76Z
Perf Child 3018,Test,perfchild_account_2712_s1_3018,Compro11,PqC9-e346
Perf Child 3019,Test,perfchild_account_2712_s1_3019,Compro11,3Rn7-rhNH
Perf Child 3020,Test,perfchild_account_2712_s1_3020,Compro11,mjr7-ige7
Perf Child 3021,Test,perfchild_account_2712_s1_3021,Compro11,xFUz-y2Bb
Perf Child 3022,Test,perfchild_account_2712_s1_3022,Compro11,dco2-kw7m
Perf Child 3023,Test,perfchild_account_2712_s1_3023,Compro11,jEvY-9iJh
Perf Child 3024,Test,perfchild_account_2712_s1_3024,Compro11,vaM8-29xu
Perf Child 3025,Test,perfchild_account_2712_s1_3025,Compro11,EA6y-8akX
Perf Child 3026,Test,perfchild_account_2712_s1_3026,Compro11,kcLY-7oM6
Perf Child 3027,Test,perfchild_account_2712_s1_3027,Compro11,yozb-o4Xp
Perf Child 3028,Test,perfchild_account_2712_s1_3028,Compro11,3GeJ-muxQ
Perf Child 3029,Test,perfchild_account_2712_s1_3029,Compro11,4sJE-o282
Perf Child 3030,Test,perfchild_account_2712_s1_3030,Compro11,HbyH-zn3p
Perf Child 3031,Test,perfchild_account_2712_s1_3031,Compro11,Lgp7-JobB
Perf Child 3032,Test,perfchild_account_2712_s1_3032,Compro11,QvRf-PfW7
Perf Child 3033,Test,perfchild_account_2712_s1_3033,Compro11,Wk7C-Dy3b
Perf Child 3034,Test,perfchild_account_2712_s1_3034,Compro11,26kq-8ye2
Perf Child 3035,Test,perfchild_account_2712_s1_3035,Compro11,83Eb-T9U4
Perf Child 3036,Test,perfchild_account_2712_s1_3036,Compro11,xfnm-dbEb
Perf Child 3037,Test,perfchild_account_2712_s1_3037,Compro11,2uU2-3Zpr
Perf Child 3038,Test,perfchild_account_2712_s1_3038,Compro11,L3nf-2gW3
Perf Child 3039,Test,perfchild_account_2712_s1_3039,Compro11,FnTC-9ruX
Perf Child 3040,Test,perfchild_account_2712_s1_3040,Compro11,o9jf-JR69
Perf Child 3041,Test,perfchild_account_2712_s1_3041,Compro11,6Fp8-wK8h
Perf Child 3042,Test,perfchild_account_2712_s1_3042,Compro11,48iK-J69r
Perf Child 3043,Test,perfchild_account_2712_s1_3043,Compro11,eRiD-P3pC
Perf Child 3044,Test,perfchild_account_2712_s1_3044,Compro11,NQ2y-nMnm
Perf Child 3045,Test,perfchild_account_2712_s1_3045,Compro11,MNGw-a39N
Perf Child 3046,Test,perfchild_account_2712_s1_3046,Compro11,XZo7-Dj23
Perf Child 3047,Test,perfchild_account_2712_s1_3047,Compro11,TuZD-k6N4
Perf Child 3048,Test,perfchild_account_2712_s1_3048,Compro11,Dcp8-Na9k
Perf Child 3049,Test,perfchild_account_2712_s1_3049,Compro11,pt4f-3LVp
Perf Child 3050,Test,perfchild_account_2712_s1_3050,Compro11,48c9-ABjP
Perf Child 3051,Test,perfchild_account_2712_s1_3051,Compro11,e7jb-WL2M
Perf Child 3052,Test,perfchild_account_2712_s1_3052,Compro11,peZG-LPkw
Perf Child 3053,Test,perfchild_account_2712_s1_3053,Compro11,2rTF-mXB9
Perf Child 3054,Test,perfchild_account_2712_s1_3054,Compro11,Pqsb-4z2w
Perf Child 3055,Test,perfchild_account_2712_s1_3055,Compro11,MToZ-27Mh
Perf Child 3056,Test,perfchild_account_2712_s1_3056,Compro11,XdUc-7323
Perf Child 3057,Test,perfchild_account_2712_s1_3057,Compro11,43qb-oijZ
Perf Child 3058,Test,perfchild_account_2712_s1_3058,Compro11,Uvk6-cE4z
Perf Child 3059,Test,perfchild_account_2712_s1_3059,Compro11,t2kW-4y9c
Perf Child 3060,Test,perfchild_account_2712_s1_3060,Compro11,j6i3-gsTE
Perf Child 3061,Test,perfchild_account_2712_s1_3061,Compro11,fAV4-PtoL
Perf Child 3062,Test,perfchild_account_2712_s1_3062,Compro11,i4MN-qwUJ
Perf Child 3063,Test,perfchild_account_2712_s1_3063,Compro11,878h-q9gn
Perf Child 3064,Test,perfchild_account_2712_s1_3064,Compro11,26s2-9LUQ
Perf Child 3065,Test,perfchild_account_2712_s1_3065,Compro11,kt8J-F4oh
Perf Child 3066,Test,perfchild_account_2712_s1_3066,Compro11,eB82-wdjD
Perf Child 3067,Test,perfchild_account_2712_s1_3067,Compro11,8vsh-7wA3
Perf Child 3068,Test,perfchild_account_2712_s1_3068,Compro11,nAKb-co2A
Perf Child 3069,Test,perfchild_account_2712_s1_3069,Compro11,CHzt-kC7n
Perf Child 3070,Test,perfchild_account_2712_s1_3070,Compro11,2acq-6keM
Perf Child 3071,Test,perfchild_account_2712_s1_3071,Compro11,XQh2-z2Uh
Perf Child 3072,Test,perfchild_account_2712_s1_3072,Compro11,Tumj-mJQP
Perf Child 3073,Test,perfchild_account_2712_s1_3073,Compro11,463N-WRF3
Perf Child 3074,Test,perfchild_account_2712_s1_3074,Compro11,M9u7-2M3p
Perf Child 3075,Test,perfchild_account_2712_s1_3075,Compro11,mW72-vhuB
Perf Child 3076,Test,perfchild_account_2712_s1_3076,Compro11,9kqs-3pob
Perf Child 3077,Test,perfchild_account_2712_s1_3077,Compro11,3VBo-2fX9
Perf Child 3078,Test,perfchild_account_2712_s1_3078,Compro11,mNPd-s9T9
Perf Child 3079,Test,perfchild_account_2712_s1_3079,Compro11,39T2-m6BC
Perf Child 3080,Test,perfchild_account_2712_s1_3080,Compro11,6U7q-G783
Perf Child 3081,Test,perfchild_account_2712_s1_3081,Compro11,QE6y-82Jp
Perf Child 3082,Test,perfchild_account_2712_s1_3082,Compro11,6Uh8-D4bp
Perf Child 3083,Test,perfchild_account_2712_s1_3083,Compro11,K28w-pxBR
Perf Child 3084,Test,perfchild_account_2712_s1_3084,Compro11,Ci7M-NGdB
Perf Child 3085,Test,perfchild_account_2712_s1_3085,Compro11,DpX7-8uYt
Perf Child 3086,Test,perfchild_account_2712_s1_3086,Compro11,q37Z-bjUt
Perf Child 3087,Test,perfchild_account_2712_s1_3087,Compro11,vYd8-WHtY
Perf Child 3088,Test,perfchild_account_2712_s1_3088,Compro11,4bDU-9rtX
Perf Child 3089,Test,perfchild_account_2712_s1_3089,Compro11,9k94-QcMo
Perf Child 3090,Test,perfchild_account_2712_s1_3090,Compro11,j49g-Dd9c
Perf Child 3091,Test,perfchild_account_2712_s1_3091,Compro11,GD8o-BFqP
Perf Child 3092,Test,perfchild_account_2712_s1_3092,Compro11,R2Kx-29F3
Perf Child 3093,Test,perfchild_account_2712_s1_3093,Compro11,RG32-ZtQ9
Perf Child 3094,Test,perfchild_account_2712_s1_3094,Compro11,B6FB-ceJk
Perf Child 3095,Test,perfchild_account_2712_s1_3095,Compro11,BE9z-y9D6
Perf Child 3096,Test,perfchild_account_2712_s1_3096,Compro11,4T74-i9m2
Perf Child 3097,Test,perfchild_account_2712_s1_3097,Compro11,rP37-P76Z
Perf Child 3098,Test,perfchild_account_2712_s1_3098,Compro11,PqC9-e346
Perf Child 3099,Test,perfchild_account_2712_s1_3099,Compro11,3Rn7-rhNH
Perf Child 3100,Test,perfchild_account_2712_s1_3100,Compro11,mjr7-ige7
Perf Child 3101,Test,perfchild_account_2712_s1_3101,Compro11,xFUz-y2Bb
Perf Child 3102,Test,perfchild_account_2712_s1_3102,Compro11,dco2-kw7m
Perf Child 3103,Test,perfchild_account_2712_s1_3103,Compro11,jEvY-9iJh
Perf Child 3104,Test,perfchild_account_2712_s1_3104,Compro11,vaM8-29xu
Perf Child 3105,Test,perfchild_account_2712_s1_3105,Compro11,EA6y-8akX
Perf Child 3106,Test,perfchild_account_2712_s1_3106,Compro11,kcLY-7oM6
Perf Child 3107,Test,perfchild_account_2712_s1_3107,Compro11,yozb-o4Xp
Perf Child 3108,Test,perfchild_account_2712_s1_3108,Compro11,3GeJ-muxQ
Perf Child 3109,Test,perfchild_account_2712_s1_3109,Compro11,4sJE-o282
Perf Child 3110,Test,perfchild_account_2712_s1_3110,Compro11,HbyH-zn3p
Perf Child 3111,Test,perfchild_account_2712_s1_3111,Compro11,Lgp7-JobB
Perf Child 3112,Test,perfchild_account_2712_s1_3112,Compro11,QvRf-PfW7
Perf Child 3113,Test,perfchild_account_2712_s1_3113,Compro11,Wk7C-Dy3b
Perf Child 3114,Test,perfchild_account_2712_s1_3114,Compro11,26kq-8ye2
Perf Child 3115,Test,perfchild_account_2712_s1_3115,Compro11,83Eb-T9U4
Perf Child 3116,Test,perfchild_account_2712_s1_3116,Compro11,xfnm-dbEb
Perf Child 3117,Test,perfchild_account_2712_s1_3117,Compro11,2uU2-3Zpr
Perf Child 3118,Test,perfchild_account_2712_s1_3118,Compro11,L3nf-2gW3
Perf Child 3119,Test,perfchild_account_2712_s1_3119,Compro11,FnTC-9ruX
Perf Child 3120,Test,perfchild_account_2712_s1_3120,Compro11,o9jf-JR69
Perf Child 3121,Test,perfchild_account_2712_s1_3121,Compro11,6Fp8-wK8h
Perf Child 3122,Test,perfchild_account_2712_s1_3122,Compro11,48iK-J69r
Perf Child 3123,Test,perfchild_account_2712_s1_3123,Compro11,eRiD-P3pC
Perf Child 3124,Test,perfchild_account_2712_s1_3124,Compro11,NQ2y-nMnm
Perf Child 3125,Test,perfchild_account_2712_s1_3125,Compro11,MNGw-a39N
Perf Child 3126,Test,perfchild_account_2712_s1_3126,Compro11,XZo7-Dj23
Perf Child 3127,Test,perfchild_account_2712_s1_3127,Compro11,TuZD-k6N4
Perf Child 3128,Test,perfchild_account_2712_s1_3128,Compro11,Dcp8-Na9k
Perf Child 3129,Test,perfchild_account_2712_s1_3129,Compro11,pt4f-3LVp
Perf Child 3130,Test,perfchild_account_2712_s1_3130,Compro11,48c9-ABjP
Perf Child 3131,Test,perfchild_account_2712_s1_3131,Compro11,e7jb-WL2M
Perf Child 3132,Test,perfchild_account_2712_s1_3132,Compro11,peZG-LPkw
Perf Child 3133,Test,perfchild_account_2712_s1_3133,Compro11,2rTF-mXB9
Perf Child 3134,Test,perfchild_account_2712_s1_3134,Compro11,Pqsb-4z2w
Perf Child 3135,Test,perfchild_account_2712_s1_3135,Compro11,MToZ-27Mh
Perf Child 3136,Test,perfchild_account_2712_s1_3136,Compro11,XdUc-7323
Perf Child 3137,Test,perfchild_account_2712_s1_3137,Compro11,43qb-oijZ
Perf Child 3138,Test,perfchild_account_2712_s1_3138,Compro11,Uvk6-cE4z
Perf Child 3139,Test,perfchild_account_2712_s1_3139,Compro11,t2kW-4y9c
Perf Child 3140,Test,perfchild_account_2712_s1_3140,Compro11,j6i3-gsTE
Perf Child 3141,Test,perfchild_account_2712_s1_3141,Compro11,fAV4-PtoL
Perf Child 3142,Test,perfchild_account_2712_s1_3142,Compro11,i4MN-qwUJ
Perf Child 3143,Test,perfchild_account_2712_s1_3143,Compro11,878h-q9gn
Perf Child 3144,Test,perfchild_account_2712_s1_3144,Compro11,26s2-9LUQ
Perf Child 3145,Test,perfchild_account_2712_s1_3145,Compro11,kt8J-F4oh
Perf Child 3146,Test,perfchild_account_2712_s1_3146,Compro11,eB82-wdjD
Perf Child 3147,Test,perfchild_account_2712_s1_3147,Compro11,8vsh-7wA3
Perf Child 3148,Test,perfchild_account_2712_s1_3148,Compro11,nAKb-co2A
Perf Child 3149,Test,perfchild_account_2712_s1_3149,Compro11,CHzt-kC7n
Perf Child 3150,Test,perfchild_account_2712_s1_3150,Compro11,2acq-6keM
Perf Child 3151,Test,perfchild_account_2712_s1_3151,Compro11,XQh2-z2Uh
Perf Child 3152,Test,perfchild_account_2712_s1_3152,Compro11,Tumj-mJQP
Perf Child 3153,Test,perfchild_account_2712_s1_3153,Compro11,463N-WRF3
Perf Child 3154,Test,perfchild_account_2712_s1_3154,Compro11,M9u7-2M3p
Perf Child 3155,Test,perfchild_account_2712_s1_3155,Compro11,mW72-vhuB
Perf Child 3156,Test,perfchild_account_2712_s1_3156,Compro11,9kqs-3pob
Perf Child 3157,Test,perfchild_account_2712_s1_3157,Compro11,3VBo-2fX9
Perf Child 3158,Test,perfchild_account_2712_s1_3158,Compro11,mNPd-s9T9
Perf Child 3159,Test,perfchild_account_2712_s1_3159,Compro11,39T2-m6BC
Perf Child 3160,Test,perfchild_account_2712_s1_3160,Compro11,6U7q-G783
