Student's First name,Student's Last name,Username,Password,Class key
Perf Child 2401,Test,perfchild_account_2712_s1_2401,Compro11,6Fp8-wK8h
Perf Child 2402,Test,perfchild_account_2712_s1_2402,Compro11,48iK-J69r
Perf Child 2403,Test,perfchild_account_2712_s1_2403,Compro11,eRiD-P3pC
Perf Child 2404,Test,perfchild_account_2712_s1_2404,Compro11,NQ2y-nMnm
Perf Child 2405,Test,perfchild_account_2712_s1_2405,Compro11,MNGw-a39N
Perf Child 2406,Test,perfchild_account_2712_s1_2406,Compro11,XZo7-Dj23
Perf Child 2407,Test,perfchild_account_2712_s1_2407,Compro11,TuZD-k6N4
Perf Child 2408,Test,perfchild_account_2712_s1_2408,Compro11,Dcp8-Na9k
Perf Child 2409,Test,perfchild_account_2712_s1_2409,Compro11,pt4f-3LVp
Perf Child 2410,Test,perfchild_account_2712_s1_2410,Compro11,48c9-ABjP
Perf Child 2411,Test,perfchild_account_2712_s1_2411,Compro11,e7jb-WL2M
Perf Child 2412,Test,perfchild_account_2712_s1_2412,Compro11,peZG-LPkw
Perf Child 2413,Test,perfchild_account_2712_s1_2413,Compro11,2rTF-mXB9
Perf Child 2414,Test,perfchild_account_2712_s1_2414,Compro11,Pqsb-4z2w
Perf Child 2415,Test,perfchild_account_2712_s1_2415,Compro11,MToZ-27Mh
Perf Child 2416,Test,perfchild_account_2712_s1_2416,Compro11,XdUc-7323
Perf Child 2417,Test,perfchild_account_2712_s1_2417,Compro11,43qb-oijZ
Perf Child 2418,Test,perfchild_account_2712_s1_2418,Compro11,Uvk6-cE4z
Perf Child 2419,Test,perfchild_account_2712_s1_2419,Compro11,t2kW-4y9c
Perf Child 2420,Test,perfchild_account_2712_s1_2420,Compro11,j6i3-gsTE
Perf Child 2421,Test,perfchild_account_2712_s1_2421,Compro11,fAV4-PtoL
Perf Child 2422,Test,perfchild_account_2712_s1_2422,Compro11,i4MN-qwUJ
Perf Child 2423,Test,perfchild_account_2712_s1_2423,Compro11,878h-q9gn
Perf Child 2424,Test,perfchild_account_2712_s1_2424,Compro11,26s2-9LUQ
Perf Child 2425,Test,perfchild_account_2712_s1_2425,Compro11,kt8J-F4oh
Perf Child 2426,Test,perfchild_account_2712_s1_2426,Compro11,eB82-wdjD
Perf Child 2427,Test,perfchild_account_2712_s1_2427,Compro11,8vsh-7wA3
Perf Child 2428,Test,perfchild_account_2712_s1_2428,Compro11,nAKb-co2A
Perf Child 2429,Test,perfchild_account_2712_s1_2429,Compro11,CHzt-kC7n
Perf Child 2430,Test,perfchild_account_2712_s1_2430,Compro11,2acq-6keM
Perf Child 2431,Test,perfchild_account_2712_s1_2431,Compro11,XQh2-z2Uh
Perf Child 2432,Test,perfchild_account_2712_s1_2432,Compro11,Tumj-mJQP
Perf Child 2433,Test,perfchild_account_2712_s1_2433,Compro11,463N-WRF3
Perf Child 2434,Test,perfchild_account_2712_s1_2434,Compro11,M9u7-2M3p
Perf Child 2435,Test,perfchild_account_2712_s1_2435,Compro11,mW72-vhuB
Perf Child 2436,Test,perfchild_account_2712_s1_2436,Compro11,9kqs-3pob
Perf Child 2437,Test,perfchild_account_2712_s1_2437,Compro11,3VBo-2fX9
Perf Child 2438,Test,perfchild_account_2712_s1_2438,Compro11,mNPd-s9T9
Perf Child 2439,Test,perfchild_account_2712_s1_2439,Compro11,39T2-m6BC
Perf Child 2440,Test,perfchild_account_2712_s1_2440,Compro11,6U7q-G783
Perf Child 2441,Test,perfchild_account_2712_s1_2441,Compro11,QE6y-82Jp
Perf Child 2442,Test,perfchild_account_2712_s1_2442,Compro11,6Uh8-D4bp
Perf Child 2443,Test,perfchild_account_2712_s1_2443,Compro11,K28w-pxBR
Perf Child 2444,Test,perfchild_account_2712_s1_2444,Compro11,Ci7M-NGdB
Perf Child 2445,Test,perfchild_account_2712_s1_2445,Compro11,DpX7-8uYt
Perf Child 2446,Test,perfchild_account_2712_s1_2446,Compro11,q37Z-bjUt
Perf Child 2447,Test,perfchild_account_2712_s1_2447,Compro11,vYd8-WHtY
Perf Child 2448,Test,perfchild_account_2712_s1_2448,Compro11,4bDU-9rtX
Perf Child 2449,Test,perfchild_account_2712_s1_2449,Compro11,9k94-QcMo
Perf Child 2450,Test,perfchild_account_2712_s1_2450,Compro11,j49g-Dd9c
Perf Child 2451,Test,perfchild_account_2712_s1_2451,Compro11,GD8o-BFqP
Perf Child 2452,Test,perfchild_account_2712_s1_2452,Compro11,R2Kx-29F3
Perf Child 2453,Test,perfchild_account_2712_s1_2453,Compro11,RG32-ZtQ9
Perf Child 2454,Test,perfchild_account_2712_s1_2454,Compro11,B6FB-ceJk
Perf Child 2455,Test,perfchild_account_2712_s1_2455,Compro11,BE9z-y9D6
Perf Child 2456,Test,perfchild_account_2712_s1_2456,Compro11,4T74-i9m2
Perf Child 2457,Test,perfchild_account_2712_s1_2457,Compro11,rP37-P76Z
Perf Child 2458,Test,perfchild_account_2712_s1_2458,Compro11,PqC9-e346
Perf Child 2459,Test,perfchild_account_2712_s1_2459,Compro11,3Rn7-rhNH
Perf Child 2460,Test,perfchild_account_2712_s1_2460,Compro11,mjr7-ige7
Perf Child 2461,Test,perfchild_account_2712_s1_2461,Compro11,xFUz-y2Bb
Perf Child 2462,Test,perfchild_account_2712_s1_2462,Compro11,dco2-kw7m
Perf Child 2463,Test,perfchild_account_2712_s1_2463,Compro11,jEvY-9iJh
Perf Child 2464,Test,perfchild_account_2712_s1_2464,Compro11,vaM8-29xu
Perf Child 2465,Test,perfchild_account_2712_s1_2465,Compro11,EA6y-8akX
Perf Child 2466,Test,perfchild_account_2712_s1_2466,Compro11,kcLY-7oM6
Perf Child 2467,Test,perfchild_account_2712_s1_2467,Compro11,yozb-o4Xp
Perf Child 2468,Test,perfchild_account_2712_s1_2468,Compro11,3GeJ-muxQ
Perf Child 2469,Test,perfchild_account_2712_s1_2469,Compro11,4sJE-o282
