Student's First name,Student's Last name,Username,Password,Class key
Perf Child 1201,Test,perfchild_account_0410_s1_1201,Compro11,k9C7-Zqf3
Perf Child 1202,Test,perfchild_account_0410_s1_1202,Compro11,YgE9-62gs
Perf Child 1203,Test,perfchild_account_0410_s1_1203,Compro11,2YRm-iCR3
Perf Child 1204,Test,perfchild_account_0410_s1_1204,Compro11,8wHT-c637
Perf Child 1205,Test,perfchild_account_0410_s1_1205,Compro11,tbu2-4TEy
Perf Child 1206,Test,perfchild_account_0410_s1_1206,Compro11,VP2M-Z2k8
Perf Child 1207,Test,perfchild_account_0410_s1_1207,Compro11,4tUH-n26N
Perf Child 1208,Test,perfchild_account_0410_s1_1208,Compro11,FL86-dxyx
Perf Child 1209,Test,perfchild_account_0410_s1_1209,Compro11,UEkc-C462
Perf Child 1210,Test,perfchild_account_0410_s1_1210,Compro11,2qjN-7yNw
Perf Child 1211,Test,perfchild_account_0410_s1_1211,Compro11,Ui9H-j43c
Perf Child 1212,Test,perfchild_account_0410_s1_1212,Compro11,R38m-29gj
Perf Child 1213,Test,perfchild_account_0410_s1_1213,Compro11,b3Uf-tV96
Perf Child 1214,Test,perfchild_account_0410_s1_1214,Compro11,waDr-8aM7
Perf Child 1215,Test,perfchild_account_0410_s1_1215,Compro11,6YNC-TLz9
Perf Child 1216,Test,perfchild_account_0410_s1_1216,Compro11,HWjs-47Cy
Perf Child 1217,Test,perfchild_account_0410_s1_1217,Compro11,N2pe-6gPV
Perf Child 1218,Test,perfchild_account_0410_s1_1218,Compro11,f3qE-3gDn
Perf Child 1219,Test,perfchild_account_0410_s1_1219,Compro11,bGp8-Y69J
Perf Child 1220,Test,perfchild_account_0410_s1_1220,Compro11,T8Mo-udhD
Perf Child 1221,Test,perfchild_account_0410_s1_1221,Compro11,mTx6-bM8c
Perf Child 1222,Test,perfchild_account_0410_s1_1222,Compro11,PAgL-9JH9
Perf Child 1223,Test,perfchild_account_0410_s1_1223,Compro11,X34b-7vtY
Perf Child 1224,Test,perfchild_account_0410_s1_1224,Compro11,axU2-ck2P
Perf Child 1225,Test,perfchild_account_0410_s1_1225,Compro11,yf84-8M8g
Perf Child 1226,Test,perfchild_account_0410_s1_1226,Compro11,ed6M-7sn2
Perf Child 1227,Test,perfchild_account_0410_s1_1227,Compro11,WVuK-c42r
Perf Child 1228,Test,perfchild_account_0410_s1_1228,Compro11,9Krj-3HsN
Perf Child 1229,Test,perfchild_account_0410_s1_1229,Compro11,xR6J-2eCF
Perf Child 1230,Test,perfchild_account_0410_s1_1230,Compro11,QoA7-487G
Perf Child 1231,Test,perfchild_account_0410_s1_1231,Compro11,2ioG-Pqan
Perf Child 1232,Test,perfchild_account_0410_s1_1232,Compro11,n4F6-FLe9
Perf Child 1233,Test,perfchild_account_0410_s1_1233,Compro11,FpUy-YC2Y
