Student's First name,Student's Last name,Username,Password,Class key
Perf Child 2201,Test,perfchild_account_2712_s1_2201,Compro11,QE6y-82Jp
Perf Child 2202,Test,perfchild_account_2712_s1_2202,Compro11,6Uh8-D4bp
Perf Child 2203,Test,perfchild_account_2712_s1_2203,Compro11,K28w-pxBR
Perf Child 2204,Test,perfchild_account_2712_s1_2204,Compro11,Ci7M-NGdB
Perf Child 2205,Test,perfchild_account_2712_s1_2205,Compro11,DpX7-8uYt
Perf Child 2206,Test,perfchild_account_2712_s1_2206,Compro11,q37Z-bjUt
Perf Child 2207,Test,perfchild_account_2712_s1_2207,Compro11,vYd8-WHtY
Perf Child 2208,Test,perfchild_account_2712_s1_2208,Compro11,4bDU-9rtX
Perf Child 2209,Test,perfchild_account_2712_s1_2209,Compro11,9k94-QcMo
Perf Child 2210,Test,perfchild_account_2712_s1_2210,Compro11,j49g-Dd9c
Perf Child 2211,Test,perfchild_account_2712_s1_2211,Compro11,GD8o-BFqP
Perf Child 2212,Test,perfchild_account_2712_s1_2212,Compro11,R2Kx-29F3
Perf Child 2213,Test,perfchild_account_2712_s1_2213,Compro11,RG32-ZtQ9
Perf Child 2214,Test,perfchild_account_2712_s1_2214,Compro11,B6FB-ceJk
Perf Child 2215,Test,perfchild_account_2712_s1_2215,Compro11,BE9z-y9D6
Perf Child 2216,Test,perfchild_account_2712_s1_2216,Compro11,4T74-i9m2
Perf Child 2217,Test,perfchild_account_2712_s1_2217,Compro11,rP37-P76Z
Perf Child 2218,Test,perfchild_account_2712_s1_2218,Compro11,PqC9-e346
Perf Child 2219,Test,perfchild_account_2712_s1_2219,Compro11,3Rn7-rhNH
Perf Child 2220,Test,perfchild_account_2712_s1_2220,Compro11,mjr7-ige7
Perf Child 2221,Test,perfchild_account_2712_s1_2221,Compro11,xFUz-y2Bb
Perf Child 2222,Test,perfchild_account_2712_s1_2222,Compro11,dco2-kw7m
Perf Child 2223,Test,perfchild_account_2712_s1_2223,Compro11,jEvY-9iJh
Perf Child 2224,Test,perfchild_account_2712_s1_2224,Compro11,vaM8-29xu
Perf Child 2225,Test,perfchild_account_2712_s1_2225,Compro11,EA6y-8akX
Perf Child 2226,Test,perfchild_account_2712_s1_2226,Compro11,kcLY-7oM6
Perf Child 2227,Test,perfchild_account_2712_s1_2227,Compro11,yozb-o4Xp
Perf Child 2228,Test,perfchild_account_2712_s1_2228,Compro11,3GeJ-muxQ
Perf Child 2229,Test,perfchild_account_2712_s1_2229,Compro11,4sJE-o282
Perf Child 2230,Test,perfchild_account_2712_s1_2230,Compro11,HbyH-zn3p
Perf Child 2231,Test,perfchild_account_2712_s1_2231,Compro11,Lgp7-JobB
Perf Child 2232,Test,perfchild_account_2712_s1_2232,Compro11,QvRf-PfW7
Perf Child 2233,Test,perfchild_account_2712_s1_2233,Compro11,Wk7C-Dy3b
Perf Child 2234,Test,perfchild_account_2712_s1_2234,Compro11,26kq-8ye2
Perf Child 2235,Test,perfchild_account_2712_s1_2235,Compro11,83Eb-T9U4
Perf Child 2236,Test,perfchild_account_2712_s1_2236,Compro11,xfnm-dbEb
Perf Child 2237,Test,perfchild_account_2712_s1_2237,Compro11,2uU2-3Zpr
Perf Child 2238,Test,perfchild_account_2712_s1_2238,Compro11,L3nf-2gW3
Perf Child 2239,Test,perfchild_account_2712_s1_2239,Compro11,FnTC-9ruX
Perf Child 2240,Test,perfchild_account_2712_s1_2240,Compro11,o9jf-JR69
Perf Child 2241,Test,perfchild_account_2712_s1_2241,Compro11,6Fp8-wK8h
Perf Child 2242,Test,perfchild_account_2712_s1_2242,Compro11,48iK-J69r
Perf Child 2243,Test,perfchild_account_2712_s1_2243,Compro11,eRiD-P3pC
Perf Child 2244,Test,perfchild_account_2712_s1_2244,Compro11,NQ2y-nMnm
Perf Child 2245,Test,perfchild_account_2712_s1_2245,Compro11,MNGw-a39N
Perf Child 2246,Test,perfchild_account_2712_s1_2246,Compro11,XZo7-Dj23
Perf Child 2247,Test,perfchild_account_2712_s1_2247,Compro11,TuZD-k6N4
Perf Child 2248,Test,perfchild_account_2712_s1_2248,Compro11,Dcp8-Na9k
Perf Child 2249,Test,perfchild_account_2712_s1_2249,Compro11,pt4f-3LVp
Perf Child 2250,Test,perfchild_account_2712_s1_2250,Compro11,48c9-ABjP
Perf Child 2251,Test,perfchild_account_2712_s1_2251,Compro11,e7jb-WL2M
Perf Child 2252,Test,perfchild_account_2712_s1_2252,Compro11,peZG-LPkw
Perf Child 2253,Test,perfchild_account_2712_s1_2253,Compro11,2rTF-mXB9
Perf Child 2254,Test,perfchild_account_2712_s1_2254,Compro11,Pqsb-4z2w
Perf Child 2255,Test,perfchild_account_2712_s1_2255,Compro11,MToZ-27Mh
Perf Child 2256,Test,perfchild_account_2712_s1_2256,Compro11,XdUc-7323
Perf Child 2257,Test,perfchild_account_2712_s1_2257,Compro11,43qb-oijZ
Perf Child 2258,Test,perfchild_account_2712_s1_2258,Compro11,Uvk6-cE4z
Perf Child 2259,Test,perfchild_account_2712_s1_2259,Compro11,t2kW-4y9c
Perf Child 2260,Test,perfchild_account_2712_s1_2260,Compro11,j6i3-gsTE
Perf Child 2261,Test,perfchild_account_2712_s1_2261,Compro11,fAV4-PtoL
Perf Child 2262,Test,perfchild_account_2712_s1_2262,Compro11,i4MN-qwUJ
Perf Child 2263,Test,perfchild_account_2712_s1_2263,Compro11,878h-q9gn
Perf Child 2264,Test,perfchild_account_2712_s1_2264,Compro11,26s2-9LUQ
Perf Child 2265,Test,perfchild_account_2712_s1_2265,Compro11,kt8J-F4oh
Perf Child 2266,Test,perfchild_account_2712_s1_2266,Compro11,eB82-wdjD
Perf Child 2267,Test,perfchild_account_2712_s1_2267,Compro11,8vsh-7wA3
Perf Child 2268,Test,perfchild_account_2712_s1_2268,Compro11,nAKb-co2A
Perf Child 2269,Test,perfchild_account_2712_s1_2269,Compro11,CHzt-kC7n
Perf Child 2270,Test,perfchild_account_2712_s1_2270,Compro11,2acq-6keM
Perf Child 2271,Test,perfchild_account_2712_s1_2271,Compro11,XQh2-z2Uh
