Student's First name,Student's Last name,Username,Password,Class key
Perf Child 3201,Test,perfchild_account_2712_s1_3201,Compro11,K29t-4prK
Perf Child 3202,Test,perfchild_account_2712_s1_3202,Compro11,FQv2-N3N7
Perf Child 3203,Test,perfchild_account_2712_s1_3203,Compro11,FuU9-3Eab
Perf Child 3204,Test,perfchild_account_2712_s1_3204,Compro11,nm8C-eUer
Perf Child 3205,Test,perfchild_account_2712_s1_3205,Compro11,An2V-T2RJ
Perf Child 3206,Test,perfchild_account_2712_s1_3206,Compro11,UzA8-s8YJ
Perf Child 3207,Test,perfchild_account_2712_s1_3207,Compro11,gHmQ-Zbhy
Perf Child 3208,Test,perfchild_account_2712_s1_3208,Compro11,6w3R-8ZBW
Perf Child 3209,Test,perfchild_account_2712_s1_3209,Compro11,t3o3-q68g
Perf Child 3210,Test,perfchild_account_2712_s1_3210,Compro11,7D8c-hjyP
Perf Child 3211,Test,perfchild_account_2712_s1_3211,Compro11,f4wR-UFqR
Perf Child 3212,Test,perfchild_account_2712_s1_3212,Compro11,84ts-VdtW
Perf Child 3213,Test,perfchild_account_2712_s1_3213,Compro11,2ydR-w3TH
Perf Child 3214,Test,perfchild_account_2712_s1_3214,Compro11,zbKV-DvN2
Perf Child 3215,Test,perfchild_account_2712_s1_3215,Compro11,6zP2-8Wb8
Perf Child 3216,Test,perfchild_account_2712_s1_3216,Compro11,qXTf-RYf2
Perf Child 3217,Test,perfchild_account_2712_s1_3217,Compro11,9ny4-fb8x
Perf Child 3218,Test,perfchild_account_2712_s1_3218,Compro11,tC27-z9Lt
Perf Child 3219,Test,perfchild_account_2712_s1_3219,Compro11,WZ7Z-memR
Perf Child 3220,Test,perfchild_account_2712_s1_3220,Compro11,Tr8k-g4Cv
Perf Child 3221,Test,perfchild_account_2712_s1_3221,Compro11,K29t-4prK
Perf Child 3222,Test,perfchild_account_2712_s1_3222,Compro11,FQv2-N3N7
Perf Child 3223,Test,perfchild_account_2712_s1_3223,Compro11,FuU9-3Eab
Perf Child 3224,Test,perfchild_account_2712_s1_3224,Compro11,nm8C-eUer
Perf Child 3225,Test,perfchild_account_2712_s1_3225,Compro11,An2V-T2RJ
Perf Child 3226,Test,perfchild_account_2712_s1_3226,Compro11,UzA8-s8YJ
Perf Child 3227,Test,perfchild_account_2712_s1_3227,Compro11,gHmQ-Zbhy
Perf Child 3228,Test,perfchild_account_2712_s1_3228,Compro11,6w3R-8ZBW
Perf Child 3229,Test,perfchild_account_2712_s1_3229,Compro11,t3o3-q68g
Perf Child 3230,Test,perfchild_account_2712_s1_3230,Compro11,7D8c-hjyP
Perf Child 3231,Test,perfchild_account_2712_s1_3231,Compro11,f4wR-UFqR
Perf Child 3232,Test,perfchild_account_2712_s1_3232,Compro11,84ts-VdtW
Perf Child 3233,Test,perfchild_account_2712_s1_3233,Compro11,2ydR-w3TH
Perf Child 3234,Test,perfchild_account_2712_s1_3234,Compro11,zbKV-DvN2
Perf Child 3235,Test,perfchild_account_2712_s1_3235,Compro11,6zP2-8Wb8
Perf Child 3236,Test,perfchild_account_2712_s1_3236,Compro11,qXTf-RYf2
Perf Child 3237,Test,perfchild_account_2712_s1_3237,Compro11,9ny4-fb8x
Perf Child 3238,Test,perfchild_account_2712_s1_3238,Compro11,tC27-z9Lt
Perf Child 3239,Test,perfchild_account_2712_s1_3239,Compro11,WZ7Z-memR
Perf Child 3240,Test,perfchild_account_2712_s1_3240,Compro11,Tr8k-g4Cv
Perf Child 3241,Test,perfchild_account_2712_s1_3241,Compro11,K29t-4prK
Perf Child 3242,Test,perfchild_account_2712_s1_3242,Compro11,FQv2-N3N7
