Student's First name,Student's Last name,Username,Password,Class key
Perf Child 3401,Test,perfchild_account_2712_s1_3401,Compro11,K29t-4prK
Perf Child 3402,Test,perfchild_account_2712_s1_3402,Compro11,FQv2-N3N7
Perf Child 3403,Test,perfchild_account_2712_s1_3403,Compro11,FuU9-3Eab
Perf Child 3404,Test,perfchild_account_2712_s1_3404,Compro11,nm8C-eUer
Perf Child 3405,Test,perfchild_account_2712_s1_3405,Compro11,An2V-T2RJ
Perf Child 3406,Test,perfchild_account_2712_s1_3406,Compro11,UzA8-s8YJ
Perf Child 3407,Test,perfchild_account_2712_s1_3407,Compro11,gHmQ-Zbhy
Perf Child 3408,Test,perfchild_account_2712_s1_3408,Compro11,6w3R-8ZBW
Perf Child 3409,Test,perfchild_account_2712_s1_3409,Compro11,t3o3-q68g
Perf Child 3410,Test,perfchild_account_2712_s1_3410,Compro11,7D8c-hjyP
Perf Child 3411,Test,perfchild_account_2712_s1_3411,Compro11,f4wR-UFqR
Perf Child 3412,Test,perfchild_account_2712_s1_3412,Compro11,84ts-VdtW
Perf Child 3413,Test,perfchild_account_2712_s1_3413,Compro11,2ydR-w3TH
Perf Child 3414,Test,perfchild_account_2712_s1_3414,Compro11,zbKV-DvN2
Perf Child 3415,Test,perfchild_account_2712_s1_3415,Compro11,6zP2-8Wb8
Perf Child 3416,Test,perfchild_account_2712_s1_3416,Compro11,qXTf-RYf2
Perf Child 3417,Test,perfchild_account_2712_s1_3417,Compro11,9ny4-fb8x
Perf Child 3418,Test,perfchild_account_2712_s1_3418,Compro11,tC27-z9Lt
Perf Child 3419,Test,perfchild_account_2712_s1_3419,Compro11,WZ7Z-memR
Perf Child 3420,Test,perfchild_account_2712_s1_3420,Compro11,Tr8k-g4Cv
Perf Child 3421,Test,perfchild_account_2712_s1_3421,Compro11,K29t-4prK
Perf Child 3422,Test,perfchild_account_2712_s1_3422,Compro11,FQv2-N3N7
Perf Child 3423,Test,perfchild_account_2712_s1_3423,Compro11,FuU9-3Eab
Perf Child 3424,Test,perfchild_account_2712_s1_3424,Compro11,nm8C-eUer
Perf Child 3425,Test,perfchild_account_2712_s1_3425,Compro11,An2V-T2RJ
Perf Child 3426,Test,perfchild_account_2712_s1_3426,Compro11,UzA8-s8YJ
Perf Child 3427,Test,perfchild_account_2712_s1_3427,Compro11,gHmQ-Zbhy
Perf Child 3428,Test,perfchild_account_2712_s1_3428,Compro11,6w3R-8ZBW
Perf Child 3429,Test,perfchild_account_2712_s1_3429,Compro11,t3o3-q68g
Perf Child 3430,Test,perfchild_account_2712_s1_3430,Compro11,7D8c-hjyP
Perf Child 3431,Test,perfchild_account_2712_s1_3431,Compro11,f4wR-UFqR
Perf Child 3432,Test,perfchild_account_2712_s1_3432,Compro11,84ts-VdtW
Perf Child 3433,Test,perfchild_account_2712_s1_3433,Compro11,2ydR-w3TH
Perf Child 3434,Test,perfchild_account_2712_s1_3434,Compro11,zbKV-DvN2
Perf Child 3435,Test,perfchild_account_2712_s1_3435,Compro11,6zP2-8Wb8
Perf Child 3436,Test,perfchild_account_2712_s1_3436,Compro11,qXTf-RYf2
Perf Child 3437,Test,perfchild_account_2712_s1_3437,Compro11,9ny4-fb8x
Perf Child 3438,Test,perfchild_account_2712_s1_3438,Compro11,tC27-z9Lt
Perf Child 3439,Test,perfchild_account_2712_s1_3439,Compro11,WZ7Z-memR
