Student's First name,Student's Last name,Username,Password,Class key
Perf Child 1601,Test,perfchild_account_2712_s1_1601,Compro11,6Fp8-wK8h
Perf Child 1602,Test,perfchild_account_2712_s1_1602,Compro11,48iK-J69r
Perf Child 1603,Test,perfchild_account_2712_s1_1603,Compro11,eRiD-P3pC
Perf Child 1604,Test,perfchild_account_2712_s1_1604,Compro11,NQ2y-nMnm
Perf Child 1605,Test,perfchild_account_2712_s1_1605,Compro11,MNGw-a39N
Perf Child 1606,Test,perfchild_account_2712_s1_1606,Compro11,XZo7-Dj23
Perf Child 1607,Test,perfchild_account_2712_s1_1607,Compro11,TuZD-k6N4
Perf Child 1608,Test,perfchild_account_2712_s1_1608,Compro11,Dcp8-Na9k
Perf Child 1609,Test,perfchild_account_2712_s1_1609,Compro11,pt4f-3LVp
Perf Child 1610,Test,perfchild_account_2712_s1_1610,Compro11,48c9-ABjP
Perf Child 1611,Test,perfchild_account_2712_s1_1611,Compro11,e7jb-WL2M
Perf Child 1612,Test,perfchild_account_2712_s1_1612,Compro11,peZG-LPkw
Perf Child 1613,Test,perfchild_account_2712_s1_1613,Compro11,2rTF-mXB9
Perf Child 1614,Test,perfchild_account_2712_s1_1614,Compro11,Pqsb-4z2w
Perf Child 1615,Test,perfchild_account_2712_s1_1615,Compro11,MToZ-27Mh
Perf Child 1616,Test,perfchild_account_2712_s1_1616,Compro11,XdUc-7323
Perf Child 1617,Test,perfchild_account_2712_s1_1617,Compro11,43qb-oijZ
Perf Child 1618,Test,perfchild_account_2712_s1_1618,Compro11,Uvk6-cE4z
Perf Child 1619,Test,perfchild_account_2712_s1_1619,Compro11,t2kW-4y9c
Perf Child 1620,Test,perfchild_account_2712_s1_1620,Compro11,j6i3-gsTE
Perf Child 1621,Test,perfchild_account_2712_s1_1621,Compro11,fAV4-PtoL
Perf Child 1622,Test,perfchild_account_2712_s1_1622,Compro11,i4MN-qwUJ
Perf Child 1623,Test,perfchild_account_2712_s1_1623,Compro11,878h-q9gn
Perf Child 1624,Test,perfchild_account_2712_s1_1624,Compro11,26s2-9LUQ
Perf Child 1625,Test,perfchild_account_2712_s1_1625,Compro11,kt8J-F4oh
Perf Child 1626,Test,perfchild_account_2712_s1_1626,Compro11,eB82-wdjD
Perf Child 1627,Test,perfchild_account_2712_s1_1627,Compro11,8vsh-7wA3
Perf Child 1628,Test,perfchild_account_2712_s1_1628,Compro11,nAKb-co2A
Perf Child 1629,Test,perfchild_account_2712_s1_1629,Compro11,CHzt-kC7n
Perf Child 1630,Test,perfchild_account_2712_s1_1630,Compro11,2acq-6keM
Perf Child 1631,Test,perfchild_account_2712_s1_1631,Compro11,XQh2-z2Uh
Perf Child 1632,Test,perfchild_account_2712_s1_1632,Compro11,Tumj-mJQP
Perf Child 1633,Test,perfchild_account_2712_s1_1633,Compro11,463N-WRF3
Perf Child 1634,Test,perfchild_account_2712_s1_1634,Compro11,M9u7-2M3p
Perf Child 1635,Test,perfchild_account_2712_s1_1635,Compro11,mW72-vhuB
Perf Child 1636,Test,perfchild_account_2712_s1_1636,Compro11,9kqs-3pob
Perf Child 1637,Test,perfchild_account_2712_s1_1637,Compro11,3VBo-2fX9
Perf Child 1638,Test,perfchild_account_2712_s1_1638,Compro11,mNPd-s9T9
Perf Child 1639,Test,perfchild_account_2712_s1_1639,Compro11,39T2-m6BC
Perf Child 1640,Test,perfchild_account_2712_s1_1640,Compro11,6U7q-G783
Perf Child 1641,Test,perfchild_account_2712_s1_1641,Compro11,QE6y-82Jp
Perf Child 1642,Test,perfchild_account_2712_s1_1642,Compro11,6Uh8-D4bp
Perf Child 1643,Test,perfchild_account_2712_s1_1643,Compro11,K28w-pxBR
Perf Child 1644,Test,perfchild_account_2712_s1_1644,Compro11,Ci7M-NGdB
Perf Child 1645,Test,perfchild_account_2712_s1_1645,Compro11,DpX7-8uYt
Perf Child 1646,Test,perfchild_account_2712_s1_1646,Compro11,q37Z-bjUt
Perf Child 1647,Test,perfchild_account_2712_s1_1647,Compro11,vYd8-WHtY
Perf Child 1648,Test,perfchild_account_2712_s1_1648,Compro11,4bDU-9rtX
Perf Child 1649,Test,perfchild_account_2712_s1_1649,Compro11,9k94-QcMo
Perf Child 1650,Test,perfchild_account_2712_s1_1650,Compro11,j49g-Dd9c
Perf Child 1651,Test,perfchild_account_2712_s1_1651,Compro11,GD8o-BFqP
Perf Child 1652,Test,perfchild_account_2712_s1_1652,Compro11,R2Kx-29F3
Perf Child 1653,Test,perfchild_account_2712_s1_1653,Compro11,RG32-ZtQ9
Perf Child 1654,Test,perfchild_account_2712_s1_1654,Compro11,B6FB-ceJk
Perf Child 1655,Test,perfchild_account_2712_s1_1655,Compro11,BE9z-y9D6
Perf Child 1656,Test,perfchild_account_2712_s1_1656,Compro11,4T74-i9m2
Perf Child 1657,Test,perfchild_account_2712_s1_1657,Compro11,rP37-P76Z
Perf Child 1658,Test,perfchild_account_2712_s1_1658,Compro11,PqC9-e346
Perf Child 1659,Test,perfchild_account_2712_s1_1659,Compro11,3Rn7-rhNH
Perf Child 1660,Test,perfchild_account_2712_s1_1660,Compro11,mjr7-ige7
Perf Child 1661,Test,perfchild_account_2712_s1_1661,Compro11,xFUz-y2Bb
Perf Child 1662,Test,perfchild_account_2712_s1_1662,Compro11,dco2-kw7m
Perf Child 1663,Test,perfchild_account_2712_s1_1663,Compro11,jEvY-9iJh
Perf Child 1664,Test,perfchild_account_2712_s1_1664,Compro11,vaM8-29xu
Perf Child 1665,Test,perfchild_account_2712_s1_1665,Compro11,EA6y-8akX
Perf Child 1666,Test,perfchild_account_2712_s1_1666,Compro11,kcLY-7oM6
Perf Child 1667,Test,perfchild_account_2712_s1_1667,Compro11,yozb-o4Xp
Perf Child 1668,Test,perfchild_account_2712_s1_1668,Compro11,3GeJ-muxQ
Perf Child 1669,Test,perfchild_account_2712_s1_1669,Compro11,4sJE-o282
Perf Child 1670,Test,perfchild_account_2712_s1_1670,Compro11,HbyH-zn3p
Perf Child 1671,Test,perfchild_account_2712_s1_1671,Compro11,Lgp7-JobB
Perf Child 1672,Test,perfchild_account_2712_s1_1672,Compro11,QvRf-PfW7
Perf Child 1673,Test,perfchild_account_2712_s1_1673,Compro11,Wk7C-Dy3b
Perf Child 1674,Test,perfchild_account_2712_s1_1674,Compro11,26kq-8ye2
Perf Child 1675,Test,perfchild_account_2712_s1_1675,Compro11,83Eb-T9U4
Perf Child 1676,Test,perfchild_account_2712_s1_1676,Compro11,xfnm-dbEb
Perf Child 1677,Test,perfchild_account_2712_s1_1677,Compro11,2uU2-3Zpr
Perf Child 1678,Test,perfchild_account_2712_s1_1678,Compro11,L3nf-2gW3
Perf Child 1679,Test,perfchild_account_2712_s1_1679,Compro11,FnTC-9ruX
Perf Child 1680,Test,perfchild_account_2712_s1_1680,Compro11,o9jf-JR69
Perf Child 1681,Test,perfchild_account_2712_s1_1681,Compro11,6Fp8-wK8h
Perf Child 1682,Test,perfchild_account_2712_s1_1682,Compro11,48iK-J69r
Perf Child 1683,Test,perfchild_account_2712_s1_1683,Compro11,eRiD-P3pC
Perf Child 1684,Test,perfchild_account_2712_s1_1684,Compro11,NQ2y-nMnm
Perf Child 1685,Test,perfchild_account_2712_s1_1685,Compro11,MNGw-a39N
Perf Child 1686,Test,perfchild_account_2712_s1_1686,Compro11,XZo7-Dj23
Perf Child 1687,Test,perfchild_account_2712_s1_1687,Compro11,TuZD-k6N4
Perf Child 1688,Test,perfchild_account_2712_s1_1688,Compro11,Dcp8-Na9k
Perf Child 1689,Test,perfchild_account_2712_s1_1689,Compro11,pt4f-3LVp
Perf Child 1690,Test,perfchild_account_2712_s1_1690,Compro11,48c9-ABjP
Perf Child 1691,Test,perfchild_account_2712_s1_1691,Compro11,e7jb-WL2M
Perf Child 1692,Test,perfchild_account_2712_s1_1692,Compro11,peZG-LPkw
Perf Child 1693,Test,perfchild_account_2712_s1_1693,Compro11,2rTF-mXB9
Perf Child 1694,Test,perfchild_account_2712_s1_1694,Compro11,Pqsb-4z2w
Perf Child 1695,Test,perfchild_account_2712_s1_1695,Compro11,MToZ-27Mh
Perf Child 1696,Test,perfchild_account_2712_s1_1696,Compro11,XdUc-7323
Perf Child 1697,Test,perfchild_account_2712_s1_1697,Compro11,43qb-oijZ
Perf Child 1698,Test,perfchild_account_2712_s1_1698,Compro11,Uvk6-cE4z
Perf Child 1699,Test,perfchild_account_2712_s1_1699,Compro11,t2kW-4y9c
Perf Child 1700,Test,perfchild_account_2712_s1_1700,Compro11,j6i3-gsTE
Perf Child 1701,Test,perfchild_account_2712_s1_1701,Compro11,fAV4-PtoL
Perf Child 1702,Test,perfchild_account_2712_s1_1702,Compro11,i4MN-qwUJ
Perf Child 1703,Test,perfchild_account_2712_s1_1703,Compro11,878h-q9gn
Perf Child 1704,Test,perfchild_account_2712_s1_1704,Compro11,26s2-9LUQ
Perf Child 1705,Test,perfchild_account_2712_s1_1705,Compro11,kt8J-F4oh
Perf Child 1706,Test,perfchild_account_2712_s1_1706,Compro11,eB82-wdjD
Perf Child 1707,Test,perfchild_account_2712_s1_1707,Compro11,8vsh-7wA3
Perf Child 1708,Test,perfchild_account_2712_s1_1708,Compro11,nAKb-co2A
Perf Child 1709,Test,perfchild_account_2712_s1_1709,Compro11,CHzt-kC7n
Perf Child 1710,Test,perfchild_account_2712_s1_1710,Compro11,2acq-6keM
Perf Child 1711,Test,perfchild_account_2712_s1_1711,Compro11,XQh2-z2Uh
Perf Child 1712,Test,perfchild_account_2712_s1_1712,Compro11,Tumj-mJQP
Perf Child 1713,Test,perfchild_account_2712_s1_1713,Compro11,463N-WRF3
Perf Child 1714,Test,perfchild_account_2712_s1_1714,Compro11,M9u7-2M3p
Perf Child 1715,Test,perfchild_account_2712_s1_1715,Compro11,mW72-vhuB
Perf Child 1716,Test,perfchild_account_2712_s1_1716,Compro11,9kqs-3pob
Perf Child 1717,Test,perfchild_account_2712_s1_1717,Compro11,3VBo-2fX9
Perf Child 1718,Test,perfchild_account_2712_s1_1718,Compro11,mNPd-s9T9
Perf Child 1719,Test,perfchild_account_2712_s1_1719,Compro11,39T2-m6BC
Perf Child 1720,Test,perfchild_account_2712_s1_1720,Compro11,6U7q-G783
Perf Child 1721,Test,perfchild_account_2712_s1_1721,Compro11,QE6y-82Jp
Perf Child 1722,Test,perfchild_account_2712_s1_1722,Compro11,6Uh8-D4bp
Perf Child 1723,Test,perfchild_account_2712_s1_1723,Compro11,K28w-pxBR
Perf Child 1724,Test,perfchild_account_2712_s1_1724,Compro11,Ci7M-NGdB
Perf Child 1725,Test,perfchild_account_2712_s1_1725,Compro11,DpX7-8uYt
Perf Child 1726,Test,perfchild_account_2712_s1_1726,Compro11,q37Z-bjUt
Perf Child 1727,Test,perfchild_account_2712_s1_1727,Compro11,vYd8-WHtY
