Student's First name,Student's Last name,Username,Password,Class key
Perf Child 2001,Test,perfchild_account_2712_s1_2001,Compro11,6Fp8-wK8h
Perf Child 2002,Test,perfchild_account_2712_s1_2002,Compro11,48iK-J69r
Perf Child 2003,Test,perfchild_account_2712_s1_2003,Compro11,eRiD-P3pC
Perf Child 2004,Test,perfchild_account_2712_s1_2004,Compro11,NQ2y-nMnm
Perf Child 2005,Test,perfchild_account_2712_s1_2005,Compro11,MNGw-a39N
Perf Child 2006,Test,perfchild_account_2712_s1_2006,Compro11,XZo7-Dj23
Perf Child 2007,Test,perfchild_account_2712_s1_2007,Compro11,TuZD-k6N4
Perf Child 2008,Test,perfchild_account_2712_s1_2008,Compro11,Dcp8-Na9k
Perf Child 2009,Test,perfchild_account_2712_s1_2009,Compro11,pt4f-3LVp
Perf Child 2010,Test,perfchild_account_2712_s1_2010,Compro11,48c9-ABjP
Perf Child 2011,Test,perfchild_account_2712_s1_2011,Compro11,e7jb-WL2M
Perf Child 2012,Test,perfchild_account_2712_s1_2012,Compro11,peZG-LPkw
Perf Child 2013,Test,perfchild_account_2712_s1_2013,Compro11,2rTF-mXB9
Perf Child 2014,Test,perfchild_account_2712_s1_2014,Compro11,Pqsb-4z2w
Perf Child 2015,Test,perfchild_account_2712_s1_2015,Compro11,MToZ-27Mh
Perf Child 2016,Test,perfchild_account_2712_s1_2016,Compro11,XdUc-7323
Perf Child 2017,Test,perfchild_account_2712_s1_2017,Compro11,43qb-oijZ
Perf Child 2018,Test,perfchild_account_2712_s1_2018,Compro11,Uvk6-cE4z
Perf Child 2019,Test,perfchild_account_2712_s1_2019,Compro11,t2kW-4y9c
Perf Child 2020,Test,perfchild_account_2712_s1_2020,Compro11,j6i3-gsTE
Perf Child 2021,Test,perfchild_account_2712_s1_2021,Compro11,fAV4-PtoL
Perf Child 2022,Test,perfchild_account_2712_s1_2022,Compro11,i4MN-qwUJ
Perf Child 2023,Test,perfchild_account_2712_s1_2023,Compro11,878h-q9gn
Perf Child 2024,Test,perfchild_account_2712_s1_2024,Compro11,26s2-9LUQ
Perf Child 2025,Test,perfchild_account_2712_s1_2025,Compro11,kt8J-F4oh
Perf Child 2026,Test,perfchild_account_2712_s1_2026,Compro11,eB82-wdjD
Perf Child 2027,Test,perfchild_account_2712_s1_2027,Compro11,8vsh-7wA3
Perf Child 2028,Test,perfchild_account_2712_s1_2028,Compro11,nAKb-co2A
Perf Child 2029,Test,perfchild_account_2712_s1_2029,Compro11,CHzt-kC7n
Perf Child 2030,Test,perfchild_account_2712_s1_2030,Compro11,2acq-6keM
Perf Child 2031,Test,perfchild_account_2712_s1_2031,Compro11,XQh2-z2Uh
Perf Child 2032,Test,perfchild_account_2712_s1_2032,Compro11,Tumj-mJQP
Perf Child 2033,Test,perfchild_account_2712_s1_2033,Compro11,463N-WRF3
Perf Child 2034,Test,perfchild_account_2712_s1_2034,Compro11,M9u7-2M3p
Perf Child 2035,Test,perfchild_account_2712_s1_2035,Compro11,mW72-vhuB
Perf Child 2036,Test,perfchild_account_2712_s1_2036,Compro11,9kqs-3pob
Perf Child 2037,Test,perfchild_account_2712_s1_2037,Compro11,3VBo-2fX9
Perf Child 2038,Test,perfchild_account_2712_s1_2038,Compro11,mNPd-s9T9
Perf Child 2039,Test,perfchild_account_2712_s1_2039,Compro11,39T2-m6BC
Perf Child 2040,Test,perfchild_account_2712_s1_2040,Compro11,6U7q-G783
Perf Child 2041,Test,perfchild_account_2712_s1_2041,Compro11,QE6y-82Jp
Perf Child 2042,Test,perfchild_account_2712_s1_2042,Compro11,6Uh8-D4bp
Perf Child 2043,Test,perfchild_account_2712_s1_2043,Compro11,K28w-pxBR
Perf Child 2044,Test,perfchild_account_2712_s1_2044,Compro11,Ci7M-NGdB
Perf Child 2045,Test,perfchild_account_2712_s1_2045,Compro11,DpX7-8uYt
Perf Child 2046,Test,perfchild_account_2712_s1_2046,Compro11,q37Z-bjUt
Perf Child 2047,Test,perfchild_account_2712_s1_2047,Compro11,vYd8-WHtY
Perf Child 2048,Test,perfchild_account_2712_s1_2048,Compro11,4bDU-9rtX
Perf Child 2049,Test,perfchild_account_2712_s1_2049,Compro11,9k94-QcMo
Perf Child 2050,Test,perfchild_account_2712_s1_2050,Compro11,j49g-Dd9c
Perf Child 2051,Test,perfchild_account_2712_s1_2051,Compro11,GD8o-BFqP
Perf Child 2052,Test,perfchild_account_2712_s1_2052,Compro11,R2Kx-29F3
Perf Child 2053,Test,perfchild_account_2712_s1_2053,Compro11,RG32-ZtQ9
Perf Child 2054,Test,perfchild_account_2712_s1_2054,Compro11,B6FB-ceJk
Perf Child 2055,Test,perfchild_account_2712_s1_2055,Compro11,BE9z-y9D6
Perf Child 2056,Test,perfchild_account_2712_s1_2056,Compro11,4T74-i9m2
Perf Child 2057,Test,perfchild_account_2712_s1_2057,Compro11,rP37-P76Z
Perf Child 2058,Test,perfchild_account_2712_s1_2058,Compro11,PqC9-e346
Perf Child 2059,Test,perfchild_account_2712_s1_2059,Compro11,3Rn7-rhNH
Perf Child 2060,Test,perfchild_account_2712_s1_2060,Compro11,mjr7-ige7
Perf Child 2061,Test,perfchild_account_2712_s1_2061,Compro11,xFUz-y2Bb
Perf Child 2062,Test,perfchild_account_2712_s1_2062,Compro11,dco2-kw7m
Perf Child 2063,Test,perfchild_account_2712_s1_2063,Compro11,jEvY-9iJh
Perf Child 2064,Test,perfchild_account_2712_s1_2064,Compro11,vaM8-29xu
Perf Child 2065,Test,perfchild_account_2712_s1_2065,Compro11,EA6y-8akX
Perf Child 2066,Test,perfchild_account_2712_s1_2066,Compro11,kcLY-7oM6
Perf Child 2067,Test,perfchild_account_2712_s1_2067,Compro11,yozb-o4Xp
