std_1594128930490_7,f0d52296-a724-4389-9616-3f617b7a9bc8,tch_20200707-190049_7
std_1594129098816_10,883378b2-327c-4422-b6d9-5c63538864e1,tch_20200707-190049_10
std_1594129251620_13,65300971-36d8-45d6-99f0-953ce0b5ad24,tch_20200707-190049_13
std_1594128777757_4,7438ae7e-3c97-465c-a8d0-3118c0707503,tch_20200707-190049_4
std_1594129261878_14,5f6fa7fb-2645-48a4-938a-921527483094,tch_20200707-190049_14
std_1594128796934_6,185996b3-4d11-4cbe-bc87-958d58604aad,tch_20200707-190049_6
std_1594129104377_11,39e0e860-9c4f-426d-86a8-3e67e775d758,tch_20200707-190049_11
std_1594128951250_9,139a5749-9389-4025-9735-02c9fdbbbe81,tch_20200707-190049_9
std_1594128943374_8,82471044-42f1-4139-ad44-5c40c4ea97d3,tch_20200707-190049_8
std_1594129286991_15,285f0f8f-19c1-4d02-98b7-e59c7a8793c2,tch_20200707-190049_15
std_1594128816886_7,2dc0c5b6-c805-494e-9f6b-ac2b43b5ad73,tch_20200707-190049_7
std_1594129130715_12,2a64edda-d426-4ff8-a756-a2a5c763b3cf,tch_20200707-190049_12
std_1594128980674_10,6f6125e7-c7b1-4777-9b7b-7048ac7a0d4a,tch_20200707-190049_10
std_1594129131639_13,4bb7435f-ea21-4c0f-9aaa-f1ec52c59770,tch_20200707-190049_13
std_1594129305161_16,d59b4960-da7a-44b3-95fe-43d5d82c8efe,tch_20200707-190049_16
std_1594129154735_14,11d90145-813d-452b-be90-532321e30010,tch_20200707-190049_14
std_1594128850486_9,3a7bc73d-9e9d-49a4-8b5a-274c3568b494,tch_20200707-190049_9
std_1594128987836_11,8272087d-4c46-4e89-84f9-b52ab9a5b07c,tch_20200707-190049_11
std_1594129310667_18,ccf280f3-8e09-4ab3-957d-71b7daea3c58,tch_20200707-190049_18
std_1594129309665_17,946cd0e1-c45d-4393-9965-c135960c6781,tch_20200707-190049_17
std_1594128830900_8,616d9837-fc5f-476d-92e0-75aa67d365c8,tch_20200707-190049_8
std_1594129011763_12,f34b3bd1-b36c-4bde-a6c9-3e1c88499f5e,tch_20200707-190049_12
std_1594129171533_15,c7df4318-4e32-4ad5-a6b4-c278fe77fdcd,tch_20200707-190049_15
std_1594129023923_13,2c5dc350-d747-4940-b1fc-d3be0d602ee0,tch_20200707-190049_13
std_1594128866385_10,fbc044c1-5c11-442d-aeca-5bc8f5164aec,tch_20200707-190049_10
std_1594129194054_16,87f7971c-813b-412e-8a7e-5abe14fe21e9,tch_20200707-190049_16
std_1594129348694_19,04cfc5bc-419f-468e-9065-eb775d523e6d,tch_20200707-190049_19
std_1594129039190_14,81077073-978c-4af9-bf46-cbce4cee42a5,tch_20200707-190049_14
std_1594128877736_11,67badded-b9d4-4d35-a201-3b6ce00f57b5,tch_20200707-190049_11
std_1594129211264_18,29bfb1c4-fa08-4738-b486-20db5a280139,tch_20200707-190049_18
std_1594129188590_17,28d61e8c-698c-4bd7-bca1-6f02fa1444dd,tch_20200707-190049_17
std_1594129371780_20,5df276bc-31b9-437b-8270-952097bcb219,tch_20200707-190049_20
std_1594129367296_21,5337169a-3b40-49c0-8ae7-07a89c87f1aa,tch_20200707-190049_21
std_1594128895935_12,a0276357-53ea-4e4f-bdfe-b071c763a98d,tch_20200707-190049_12
std_1594128912560_13,aa9a0671-7e9b-44e6-91a7-4e4fd27c5eab,tch_20200707-190049_13
std_1594129057068_15,ba881380-e584-48c0-8ef1-006e9116f748,tch_20200707-190049_15
std_1594129228071_19,c36dea3a-df5c-485a-8593-c192349ead94,tch_20200707-190049_19
std_1594129066581_16,aa82795c-4f21-48d1-a5fb-69e31ff8c908,tch_20200707-190049_16
std_1594128923101_14,f6117e42-6f7f-4a24-bd99-6e33f3b4a80a,tch_20200707-190049_14
std_1594129383381_22,2d16a3e7-5f38-4972-993f-ad46e8b5d067,tch_20200707-190049_22
std_1594129398940_23,e99985cd-fa64-4f1d-82eb-3f5cc43fb7de,tch_20200707-190049_23
std_1594129085399_17,25f7d1c3-5767-45f7-9bd8-92323e121d7a,tch_20200707-190049_17
std_1594129099869_18,a683e7ca-0191-4345-b211-43cf845533a6,tch_20200707-190049_18
std_1594129250276_20,f8941121-8437-4e55-aab6-676d46f48e9d,tch_20200707-190049_20
std_1594129250271_21,290a3b70-0c43-42e8-af53-54433aa364bb,tch_20200707-190049_21
std_1594129412373_24,03d70dbd-52f3-4bcf-8f18-e2c11301ac99,tch_20200707-190049_24
std_1594128940525_15,96a88412-8b6c-4ff7-a153-0467336d19c0,tch_20200707-190049_15
std_1594128952714_16,817209bd-c69c-44ec-851c-f0a307a58a1b,tch_20200707-190049_16
std_1594129112900_19,6c64e1e9-6615-4e55-b4b4-839bbeea9390,tch_20200707-190049_19
std_1594129443854_27,3c8f69dd-f3fd-46de-aa10-f00390b34001,tch_20200707-190049_27
std_1594129271260_22,014c2fd1-0f9f-468c-88aa-b692a9393210,tch_20200707-190049_22
std_1594129437081_25,2c13b480-f8ac-4363-8aad-622810b07f07,tch_20200707-190049_25
std_1594129292665_23,bdb90178-ba3a-4c1e-9dee-f8604e5b2119,tch_20200707-190049_23
std_1594129444461_26,37fc464e-ca4d-4d84-8188-35c8b5b906fa,tch_20200707-190049_26
std_1594128971110_17,0a7e5c13-dc03-4632-8c83-f1c354942f6a,tch_20200707-190049_17
std_1594128989303_18,60fbc8b3-8c5c-40ef-939b-7f3c607b99dc,tch_20200707-190049_18
std_1594129131639_20,5de52086-29c1-48ab-9548-91886be36f45,tch_20200707-190049_20
std_1594129140229_21,6296fa09-8e8b-416e-b82e-186f58c8dec7,tch_20200707-190049_21
std_1594129300928_24,098dc54f-5cf6-4e98-86c7-787fb4051c38,tch_20200707-190049_24
std_1594129337628_27,621622b7-c4ba-4cc4-a105-bb8580a01d0c,tch_20200707-190049_27
std_1594128996899_19,3175567a-226b-47ce-9653-a88bd2477bd3,tch_20200707-190049_19
std_1594129478971_28,440f357f-bbb5-4025-83e8-e511e535c407,tch_20200707-190049_28
std_1594129155901_22,7e9d9eb1-9c3a-4b47-a9ce-fcabf120257d,tch_20200707-190049_22
std_1594129179988_23,115c860c-e7af-4131-8051-6e2e8a708d8a,tch_20200707-190049_23
std_1594129328700_25,44c48f03-7fa9-4098-bcd3-1f435c4275dd,tch_20200707-190049_25
std_1594129329191_26,a7bd3ec9-7758-4225-aa08-1f1c54370c12,tch_20200707-190049_26
std_1594129020453_20,d7c9a465-10f6-4f55-bb72-0b313730da4c,tch_20200707-190049_20
std_1594129503193_29,bfd6021e-4702-4ac2-85a5-e873d82d1b3a,tch_20200707-190049_29
std_1594129031169_21,900b6506-7cb6-496a-a339-f8f9a4053682,tch_20200707-190049_21
std_1594129192244_24,5be7a886-323d-4dde-9870-20d5bf68234e,tch_20200707-190049_24
std_1594129511506_30,53928628-94b7-493c-b8f8-3d4e5cc99787,tch_20200707-190049_30
std_1594129046332_22,bb0c59c6-2433-4b3f-91b5-268f7a314d0f,tch_20200707-190049_22
std_1594129230929_27,dc6ab19e-20a4-453d-b893-493bb492af45,tch_20200707-190049_27
std_1594129365882_28,be6f6706-3fb3-4db6-9333-64246ca66dbd,tch_20200707-190049_28
std_1594129061092_23,bcf8ac90-6818-4870-bd81-88bc9c070967,tch_20200707-190049_23
std_1594129528585_31,f0c360c8-39ff-4d09-8f42-072c891887ea,tch_20200707-190049_31
std_1594129208496_25,8dad9b0c-e605-4c02-bae8-a4f11e1b0285,tch_20200707-190049_25
std_1594129527367_32,d9743cdc-bb3e-4a99-aa9e-7fda5b668bb1,tch_20200707-190049_32
std_1594129217264_26,3a3a4533-f09b-48bc-9cd3-418829b40917,tch_20200707-190049_26
std_1594129384203_29,858bd92a-132e-4035-8b42-287ab0ffa671,tch_20200707-190049_29
std_1594129547469_33,51eb8346-cca1-4599-9b26-517d7279d0ad,tch_20200707-190049_33
std_1594129079968_24,876573c8-16d4-4a63-8551-4340e3e730f8,tch_20200707-190049_24
std_1594129396339_30,83a4daeb-ce95-4bbe-9d4c-038f1bc62587,tch_20200707-190049_30
std_1594129119910_27,0ab8b76c-a757-4b09-bc02-4f96f4687e2a,tch_20200707-190049_27
std_1594129566889_34,17534adc-9a0c-41ee-9e0d-209d36961cf4,tch_20200707-190049_34
std_1594129246539_28,fb2f0bb3-da25-491d-a2fc-6fed29590f29,tch_20200707-190049_28
std_1594129419052_31,a249b71c-ef1e-430f-86fa-8493bcf69eb2,tch_20200707-190049_31
std_1594129093579_25,ad096b96-ea13-41dd-9bca-c460d73b1ecd,tch_20200707-190049_25
std_1594129423202_32,65804292-5f43-4009-bfbd-506a70418155,tch_20200707-190049_32
std_1594129107023_26,56ef5f95-109e-47ed-aa83-65dc7e389f99,tch_20200707-190049_26
std_1594129270793_29,8b9f3b42-6344-4ccd-922c-c233c296d46c,tch_20200707-190049_29
std_1594129432279_33,9019bf44-12bb-4c8c-a248-34a4ceeda456,tch_20200707-190049_33
std_1594129589097_35,34190568-acdb-4e5b-a0de-5fc451c14e6c,tch_20200707-190049_35
std_1594129282296_30,5b333843-6747-4c1d-bdcb-470d1abaff50,tch_20200707-190049_30
std_1594129601099_36,16b3b48a-8659-48f6-895f-3508ccb59be3,tch_20200707-190049_36
std_1594129460600_34,55965cfb-6d25-42e0-84ca-9aef89ccd40d,tch_20200707-190049_34
std_1594129300818_31,4347265f-24b4-40e6-81c3-dc0e12c7adba,tch_20200707-190049_31
std_1594129134188_28,91d8ae2c-c7f4-4d3b-b113-e2835286b451,tch_20200707-190049_28
std_1594129309260_32,154ca347-27d9-48be-a8b9-6fe20b29dc5c,tch_20200707-190049_32
std_1594129623471_37,139a1d92-bfd2-4a7b-9943-5ca014a49a63,tch_20200707-190049_37
std_1594129627193_38,bbd023cf-7bff-439a-ab8c-c32b79deea9e,tch_20200707-190049_38
std_1594129153883_29,fc241ad4-2f27-414c-9397-1ac4887ecffc,tch_20200707-190049_29
std_1594129321181_33,a43ffc46-e9ab-46b0-8c7a-ea0bf10c19de,tch_20200707-190049_33
std_1594129638506_39,1b48a4bb-d744-48ec-9f9c-89b65fe964cb,tch_20200707-190049_39
std_1594129469266_35,a9b37305-5202-4d8f-983d-defd4851a3a5,tch_20200707-190049_35
std_1594129166133_30,f9634989-c423-42cd-b653-700537833eb0,tch_20200707-190049_30
std_1594129641979_40,80b4163b-dcc9-44c2-9799-dabfc199ec04,tch_20200707-190049_40
std_1594129493280_36,710c540d-e53d-4e3b-ad46-041ca537f90f,tch_20200707-190049_36
std_1594129341618_34,d6b96987-4a87-4c1e-9c37-f87a4df1405e,tch_20200707-190049_34
std_1594129183430_31,9f3e5721-ac34-4df3-8285-fca9e0841ac5,tch_20200707-190049_31
std_1594129662353_41,074c0319-76ee-4264-8dab-0ed37ca870cc,tch_20200707-190049_41
std_1594129519877_38,132c23c8-dd35-46f7-84fa-5ebb8b3efdee,tch_20200707-190049_38
std_1594129510906_37,928df28a-7de6-4591-be2d-655937527b20,tch_20200707-190049_37
std_1594129196576_32,3381f2ec-8d2a-48f5-9e24-7d6ca367ed30,tch_20200707-190049_32
std_1594129522520_39,3aede4ca-b991-40bd-9551-75b6ae09d42e,tch_20200707-190049_39
std_1594129357277_35,947c82a1-df54-4aed-8a20-a93604b76860,tch_20200707-190049_35
std_1594129214932_33,34e3858a-51fd-4679-8cfc-09605af1b18d,tch_20200707-190049_33
std_1594129532394_40,a38249f3-8642-4e7b-8594-55eb58cbc94d,tch_20200707-190049_40
std_1594129687554_42,7c379a71-3d99-41f7-aa65-f1254273bcca,tch_20200707-190049_42
std_1594129373762_36,21620b48-6681-43ca-bd5b-93a221b252d5,tch_20200707-190049_36
std_1594129700165_43,a5b04ca9-3ca2-407e-81a0-cd7d71d16c4a,tch_20200707-190049_43
std_1594129229164_34,ac53134d-bd59-41b0-8076-bd492d0bcc05,tch_20200707-190049_34
std_1594129709793_44,e1457f0c-352c-4953-bf95-669cb0e5e97f,tch_20200707-190049_44
std_1594129543478_41,b58fe09b-5c96-4da4-b380-8d34f1df072e,tch_20200707-190049_41
std_1594129404740_38,a8f8f535-c49e-46cc-ba25-6320285005fc,tch_20200707-190049_38
std_1594129394551_37,d5bef306-be3a-448e-8954-78e1810225cc,tch_20200707-190049_37
std_1594129415715_39,0410f027-4429-41a1-8f82-0fa34cd274c8,tch_20200707-190049_39
std_1594129241513_35,ecd363bf-c764-4681-a39e-10cdb129e9fc,tch_20200707-190049_35
std_1594129422276_40,ec165cfb-3704-4e93-b30c-299a6368facd,tch_20200707-190049_40
std_1594129565777_42,969bb3e6-be7d-4a85-8146-449a3daa769e,tch_20200707-190049_42
std_1594129260921_36,e0073bbb-1a13-42fb-b012-955bf904945e,tch_20200707-190049_36
std_1594129583763_43,393a38ed-8366-47ca-845c-e4f36852a9a3,tch_20200707-190049_43
std_1594129739037_45,b11e26f0-9add-49f1-931a-5746c5efadbc,tch_20200707-190049_45
std_1594129746190_46,4035cfc8-15d0-45be-ab5a-784b59787ba5,tch_20200707-190049_46
std_1594129590963_44,472dd3b0-4e86-41e4-9363-aeab35e4736c,tch_20200707-190049_44
std_1594129432978_41,6477e254-5d77-4e09-92df-57eb0bc1c591,tch_20200707-190049_41
std_1594129290638_38,9e0f5b27-9373-4f0d-a508-76f604471fa2,tch_20200707-190049_38
std_1594129271706_37,06dfe055-5ce8-46cc-94e7-30115117eee2,tch_20200707-190049_37
std_1594129302849_39,80aec559-4d67-44e4-a94c-e34ec904bb2b,tch_20200707-190049_39
std_1594129770452_47,9e6d7972-4b82-4076-b26a-8b49c17659fc,tch_20200707-190049_47
std_1594129311546_40,6e9778af-3178-4787-9b48-fcfa0ec5a707,tch_20200707-190049_40
std_1594129454211_42,de87dcd5-2918-4916-b2e8-4fcaf767ef7c,tch_20200707-190049_42
std_1594129782356_48,9f469ce7-e2f6-4528-9267-87148a97f852,tch_20200707-190049_48
std_1594129622259_45,d7b2cf63-83bc-406f-ba23-7547296f66f0,tch_20200707-190049_45
std_1594129469030_43,ddf644d2-c969-43b6-92cf-239b3c27918c,tch_20200707-190049_43
std_1594129782465_49,5d7962fd-7e7c-4ca6-935b-59c3c8e4ec66,tch_20200707-190049_49
std_1594129483782_44,0f852517-d187-4f0b-aa83-42bfc268dbe7,tch_20200707-190049_44
std_1594129634674_46,dfc8ac58-0db4-490c-85a8-f415b83f4c5c,tch_20200707-190049_46
std_1594129798183_50,7a66884a-baf9-4f14-85c6-8773c998d0ee,tch_20200707-190049_50
std_1594129327618_41,40fb9fe1-c386-433d-9a9b-e05512dff16a,tch_20200707-190049_41
std_1594129655675_47,b85137e6-f227-45b8-b703-e9e731645b66,tch_20200707-190049_47
std_1594129345796_42,ede69de0-3d25-48cf-ad81-ee565a6841ae,tch_20200707-190049_42
std_1594129827879_51,adcbc444-0b13-49c0-a4ed-32fb66739ba4,tch_20200707-190049_51
std_1594129668481_48,c5005504-7eaf-4284-a1ee-1ddb6bb6c68a,tch_20200707-190049_48
std_1594129513774_45,64b7e5d1-f913-4bb0-8b9e-48360a93f180,tch_20200707-190049_45
std_1594129669863_49,970b4e17-b8db-4e70-b755-5f088ba5b257,tch_20200707-190049_49
std_1594129364079_43,7f02b0c0-11a0-4d3f-a89c-1a39c65da025,tch_20200707-190049_43
std_1594129375647_44,1fd31feb-0f1a-44c1-a913-c29576b2d170,tch_20200707-190049_44
std_1594129843229_52,1f0a5501-8031-426e-8cf7-7ccc32b53df2,tch_20200707-190049_52
std_1594129516827_46,1d18bc3d-ca72-46d8-a63b-b485660a5410,tch_20200707-190049_46
std_1594129693521_50,d3fdad8e-ea19-46dd-898d-e766e5a5fec5,tch_20200707-190049_50
std_1594129852470_54,bfd3ff59-43b4-47f2-a22e-a5ee8e28850e,tch_20200707-190049_54
std_1594129532425_47,11133cda-837e-4e22-bca6-c023fbd859d4,tch_20200707-190049_47
std_1594129710002_51,0ada9def-fc49-4ef5-a736-26ea4f65f5be,tch_20200707-190049_51
std_1594129547778_48,80e85c09-2b06-4212-9b39-34a2ca6132bd,tch_20200707-190049_48
std_1594129393273_45,aaf8fa1d-7ca8-44c4-a530-6197c932dca6,tch_20200707-190049_45
std_1594129869745_53,094b7c0c-515f-4ded-9e2e-16a02d9e4866,tch_20200707-190049_53
std_1594129562339_49,da04d947-5ff2-41de-9398-866a5a3282f3,tch_20200707-190049_49
std_1594129407489_46,792a9b4a-aa35-4a31-8686-77242ac34544,tch_20200707-190049_46
std_1594129889911_56,19874dc9-9fd1-4400-9b78-a6fd69ad5739,tch_20200707-190049_56
std_1594129725073_52,d731c671-cdfc-4ae4-98ef-17d562d4f585,tch_20200707-190049_52
std_1594129874345_55,790c0405-3839-4f37-97fe-86f78235c3f9,tch_20200707-190049_55
std_1594129584113_50,e9f95f3f-22c3-4471-b9e4-6a5f8f07a750,tch_20200707-190049_50
std_1594129894267_57,d53bc438-ac17-4ec7-a25c-26872c38883a,tch_20200707-190049_57
std_1594129741840_54,b038bffa-9e97-409e-bdb9-e304bed897ca,tch_20200707-190049_54
std_1594129418275_47,741691eb-6cb9-4fc0-b690-f5c40f769090,tch_20200707-190049_47
std_1594129596109_51,ee2b6ca3-a171-4455-9f59-1ef0fbf8b44a,tch_20200707-190049_51
std_1594129437938_48,ea0db386-7078-48cb-93fb-2dd3c8facd2f,tch_20200707-190049_48
std_1594129754505_53,8d962cb6-2667-48f7-b9c2-3b095ddf498a,tch_20200707-190049_53
std_1594129451816_49,41498774-8531-4bde-abb5-5f0c48e76b81,tch_20200707-190049_49
std_1594129616012_52,d6768a2a-a5b0-48fb-9fd6-05d16ed5ffc4,tch_20200707-190049_52
std_1594129765862_55,d71b48ff-388e-49b9-9bd7-0f634bc71bb2,tch_20200707-190049_55
std_1594129471525_50,fdd96208-df56-43a8-9e53-196e9b1d9e82,tch_20200707-190049_50
std_1594129778922_56,21fd10af-e665-4bcb-ac19-0961d4e584f1,tch_20200707-190049_56
std_1594129792029_57,da727143-50ae-4d8c-9ffe-8832f5e19dc3,tch_20200707-190049_57
std_1594129945592_58,e3e69160-8d0d-411e-92e2-5399097dd138,tch_20200707-190049_58
std_1594129626490_54,97855089-632c-4fb4-a3a9-3d07350d5b14,tch_20200707-190049_54
std_1594129480808_51,0feedf01-41b8-4618-8318-d8d5ab3afb24,tch_20200707-190049_51
std_1594129950286_59,1f416765-cc44-4820-b7b1-4c95374ef77f,tch_20200707-190049_59
std_1594129961557_60,5f4da28f-ee15-4eed-87fb-5fe05a8e1b5b,tch_20200707-190049_60
std_1594129634480_53,5aa679a6-5ed7-488e-a8ba-84cc51f033e8,tch_20200707-190049_53
std_1594129661489_55,ca7160f3-4196-441e-9568-c43d81107ebd,tch_20200707-190049_55
std_1594129502794_52,06b6658f-52c7-4b22-8081-08c8d2f16863,tch_20200707-190049_52
std_1594129671650_56,a6b7972c-21b0-4e79-a0e6-1bb8925169c0,tch_20200707-190049_56
std_1594129979453_61,6b99080e-0dc0-459d-b88a-2ff35511e7a6,tch_20200707-190049_61
std_1594129679439_57,b4f99f36-ed3e-4443-a909-aa04703cfdc0,tch_20200707-190049_57
std_1594129526115_54,86b57cc1-a823-4497-8558-5a8806390815,tch_20200707-190049_54
std_1594129828223_58,7eda81eb-fa49-477e-8380-565b25347e54,tch_20200707-190049_58
std_1594129982745_62,2d9ecc57-3dc4-47ef-be92-55c0db08ba1b,tch_20200707-190049_62
std_1594129838405_59,4088f0e1-8dcf-46d6-8e23-7e2fc5a6723a,tch_20200707-190049_59
std_1594130007546_63,536b7c43-8bb2-4f3a-8916-569cd035abd1,tch_20200707-190049_63
std_1594129846104_60,115384a0-cd11-404d-b241-13b9bcdd5b3e,tch_20200707-190049_60
std_1594129513897_53,2f48765a-9711-4b1b-9b28-e0f73a8e5f06,tch_20200707-190049_53
std_1594129545088_55,34afa4a1-106b-40c4-8ce8-ab376f4d81e6,tch_20200707-190049_55
std_1594129559670_56,ca18e1e0-f0ce-449b-86f6-5182c6b42e4e,tch_20200707-190049_56
std_1594129857500_61,ac2e0e61-4516-418f-9254-0796efeb7e11,tch_20200707-190049_61
std_1594129571225_57,b44b5f6e-d082-4b47-8503-2944b26b76c1,tch_20200707-190049_57
std_1594129709699_58,753fa987-8432-4e94-9d01-7a796f7e52bd,tch_20200707-190049_58
std_1594129865962_62,47e0d358-50ab-4095-a873-b0327e491c1d,tch_20200707-190049_62
std_1594130043875_65,89807af1-b784-491d-8db1-5fae3785ce71,tch_20200707-190049_65
std_1594130033574_64,72735b02-a920-4310-bede-81b4c81d0648,tch_20200707-190049_64
std_1594129722349_59,85406b72-b6b8-4333-bd96-b84ea14d4b64,tch_20200707-190049_59
std_1594130057843_66,661babf5-49bf-4811-a5b2-49845a42dfdc,tch_20200707-190049_66
std_1594129886351_63,2ffaaa22-73b0-49b8-9b89-9e230b87a943,tch_20200707-190049_63
std_1594129729852_60,5790f0f3-b84c-4585-83ba-ccbdf7969e66,tch_20200707-190049_60
std_1594130062159_67,b722fd88-7064-49cc-9bb6-fae4ae0b9ba4,tch_20200707-190049_67
std_1594129743564_61,3de2a26f-078b-49df-8edb-7bf5cb485738,tch_20200707-190049_61
std_1594129593964_58,73ded209-f5ae-40c8-8370-f28258a212b4,tch_20200707-190049_58
std_1594130080536_68,3b33f7e2-20ab-47a1-b677-aaf392d37749,tch_20200707-190049_68
std_1594129757175_62,82d78cef-4b0f-4fba-87ae-c29affee1c0d,tch_20200707-190049_62
std_1594129930915_65,11af55e0-a8a5-4ae9-954d-8f303ab2beb5,tch_20200707-190049_65
std_1594129920413_64,ff24b7d8-3288-4a8a-88d7-aa6078420ab7,tch_20200707-190049_64
std_1594129609425_59,c557c1d1-8dc4-4fa5-9dc5-f8007f31dde2,tch_20200707-190049_59
std_1594129943003_66,2212dabf-4498-4c35-84c5-36ad60618d38,tch_20200707-190049_66
std_1594129777735_63,49a9a3ce-59ba-4431-85c5-d7ea65b98ef8,tch_20200707-190049_63
std_1594129620099_60,a07acc78-ad18-4c58-b681-9097dfc8348c,tch_20200707-190049_60
std_1594129960574_67,03ba4fa8-5f62-421e-b520-3458baf77a4e,tch_20200707-190049_67
std_1594130108869_69,18045b73-8f25-4c3c-a7ff-eb82cdb8bb54,tch_20200707-190049_69
std_1594129635221_61,6de3fb7a-27c9-4198-afe3-2fafe1027314,tch_20200707-190049_61
std_1594129652351_62,11ab08a3-dace-4cee-a01d-21c8b57be568,tch_20200707-190049_62
std_1594129967557_68,debe429e-45ef-4a3d-b3d0-d04d4a577d8c,tch_20200707-190049_68
std_1594129823175_65,dfd38641-db73-456c-853c-aea8398cf876,tch_20200707-190049_65
std_1594130134755_71,5c766c27-7cb9-4939-b60c-a578685d8a67,tch_20200707-190049_71
std_1594129801992_64,0065c7f8-5e88-4442-8f35-bfc3d3e4f59e,tch_20200707-190049_64
std_1594130130215_70,81515fd5-004d-4b32-b0a3-c9ad6de1bb9d,tch_20200707-190049_70
std_1594129831127_66,60f6cd03-efc2-4ac6-b27e-f1c6704749f8,tch_20200707-190049_66
std_1594129663928_63,73d74db1-a37e-453b-a931-ca01c20b78ad,tch_20200707-190049_63
std_1594130150069_73,d4572968-6ada-4c2e-be21-04a874cca676,tch_20200707-190049_73
std_1594129843497_67,d97a4d74-0ec7-4320-8ecc-fcfa2966976b,tch_20200707-190049_67
std_1594129995051_69,65fe8890-1fe9-4dc5-b10f-87088cf0c063,tch_20200707-190049_69
std_1594130163485_72,a2467e18-f4b7-4fa2-9965-9f1762aea906,tch_20200707-190049_72
std_1594129853173_68,b67442f6-9e9f-4874-9349-1e8b500df870,tch_20200707-190049_68
std_1594130021815_71,a481147e-058d-4a4b-b103-81bd8f219878,tch_20200707-190049_71
std_1594129703045_65,cc692d80-4e99-4827-9230-ce60e04e858b,tch_20200707-190049_65
std_1594130169587_74,439c466c-e503-4711-83c5-057a8784f87a,tch_20200707-190049_74
std_1594129682276_64,3eca1319-749a-4e47-a4aa-9afbb20aeacd,tch_20200707-190049_64
std_1594130014460_70,03d4e95a-fd76-42ab-97fc-9043e96d1cd2,tch_20200707-190049_70
std_1594129713786_66,c487bd80-182b-4f64-a6f7-e432ba56dfcb,tch_20200707-190049_66
std_1594130037828_73,388c48fd-e12b-4814-91ee-fb569df378fc,tch_20200707-190049_73
std_1594129728729_67,2f83512a-7d4e-4ea5-8b96-85f2f9f6b9dc,tch_20200707-190049_67
std_1594129876046_69,a168527f-7409-4655-9d11-997b124180c1,tch_20200707-190049_69
std_1594130201209_75,9107edb5-8fed-4d40-b95b-3f568b16eaa6,tch_20200707-190049_75
std_1594130040643_72,05ef2e3e-00fb-430d-b7c9-2a327e059c4d,tch_20200707-190049_72
std_1594130209508_76,5c46c3f1-2d2f-42fb-8ebc-b36e5fbe8dbf,tch_20200707-190049_76
